Vardas         Pavarde        Galutinis balas (vid.)
Vardas5465      Pavarde5465     3.40
Vardas5469      Pavarde5469     2.44
Vardas5470      Pavarde5470     4.00
Vardas5473      Pavarde5473     3.08
Vardas5477      Pavarde5477     4.60
Vardas5478      Pavarde5478     3.80
Vardas5482      Pavarde5482     4.00
Vardas5485      Pavarde5485     4.04
Vardas5488      Pavarde5488     2.92
Vardas5489      Pavarde5489     3.60
Vardas5490      Pavarde5490     3.08
Vardas5495      Pavarde5495     3.56
Vardas5496      Pavarde5496     3.68
Vardas5498      Pavarde5498     4.36
Vardas5499      Pavarde5499     3.96
Vardas5503      Pavarde5503     2.88
Vardas5504      Pavarde5504     2.84
Vardas5507      Pavarde5507     2.12
Vardas5508      Pavarde5508     4.28
Vardas5511      Pavarde5511     2.88
Vardas5512      Pavarde5512     4.12
Vardas5513      Pavarde5513     3.08
Vardas5514      Pavarde5514     3.36
Vardas5518      Pavarde5518     2.80
Vardas5528      Pavarde5528     3.52
Vardas5530      Pavarde5530     3.32
Vardas5531      Pavarde5531     4.12
Vardas5532      Pavarde5532     2.68
Vardas5534      Pavarde5534     4.44
Vardas5537      Pavarde5537     3.12
Vardas5539      Pavarde5539     2.84
Vardas5540      Pavarde5540     4.12
Vardas5541      Pavarde5541     2.72
Vardas5544      Pavarde5544     4.24
Vardas5546      Pavarde5546     4.16
Vardas5551      Pavarde5551     4.68
Vardas5553      Pavarde5553     2.20
Vardas5554      Pavarde5554     4.84
Vardas5555      Pavarde5555     4.92
Vardas5556      Pavarde5556     4.84
Vardas5558      Pavarde5558     3.80
Vardas5559      Pavarde5559     4.12
Vardas5565      Pavarde5565     2.64
Vardas5566      Pavarde5566     3.68
Vardas5567      Pavarde5567     4.40
Vardas5572      Pavarde5572     4.16
Vardas5574      Pavarde5574     4.88
Vardas5575      Pavarde5575     4.76
Vardas5576      Pavarde5576     3.00
Vardas5579      Pavarde5579     3.24
Vardas5580      Pavarde5580     4.76
Vardas5583      Pavarde5583     3.04
Vardas5584      Pavarde5584     3.64
Vardas5585      Pavarde5585     4.12
Vardas5587      Pavarde5587     3.72
Vardas5591      Pavarde5591     4.20
Vardas5592      Pavarde5592     4.56
Vardas5596      Pavarde5596     2.76
Vardas5600      Pavarde5600     4.48
Vardas5601      Pavarde5601     4.24
Vardas5607      Pavarde5607     4.48
Vardas5610      Pavarde5610     4.84
Vardas5612      Pavarde5612     4.68
Vardas5617      Pavarde5617     2.92
Vardas5619      Pavarde5619     3.64
Vardas5624      Pavarde5624     4.92
Vardas5625      Pavarde5625     3.56
Vardas5627      Pavarde5627     4.08
Vardas5635      Pavarde5635     4.92
Vardas5636      Pavarde5636     4.64
Vardas5638      Pavarde5638     4.52
Vardas5642      Pavarde5642     3.52
Vardas5648      Pavarde5648     4.96
Vardas5650      Pavarde5650     2.12
Vardas5651      Pavarde5651     3.12
Vardas5652      Pavarde5652     4.28
Vardas5654      Pavarde5654     3.36
Vardas5655      Pavarde5655     2.76
Vardas5656      Pavarde5656     2.60
Vardas5657      Pavarde5657     2.52
Vardas5661      Pavarde5661     4.48
Vardas5664      Pavarde5664     4.16
Vardas5667      Pavarde5667     3.52
Vardas5668      Pavarde5668     4.64
Vardas5669      Pavarde5669     4.12
Vardas5670      Pavarde5670     2.96
Vardas5672      Pavarde5672     3.20
Vardas5676      Pavarde5676     2.92
Vardas5677      Pavarde5677     3.88
Vardas5678      Pavarde5678     4.48
Vardas5683      Pavarde5683     2.28
Vardas5684      Pavarde5684     3.84
Vardas5686      Pavarde5686     2.72
Vardas5687      Pavarde5687     3.12
Vardas5688      Pavarde5688     3.20
Vardas5689      Pavarde5689     4.20
Vardas5693      Pavarde5693     4.16
Vardas5695      Pavarde5695     4.92
Vardas5696      Pavarde5696     3.00
Vardas5698      Pavarde5698     4.52
Vardas5699      Pavarde5699     4.52
Vardas5702      Pavarde5702     4.84
Vardas5705      Pavarde5705     3.68
Vardas5710      Pavarde5710     4.36
Vardas5712      Pavarde5712     4.36
Vardas5714      Pavarde5714     3.12
Vardas5715      Pavarde5715     4.80
Vardas5716      Pavarde5716     4.04
Vardas5717      Pavarde5717     4.88
Vardas5718      Pavarde5718     2.20
Vardas5722      Pavarde5722     3.16
Vardas5723      Pavarde5723     3.40
Vardas5724      Pavarde5724     4.32
Vardas5726      Pavarde5726     2.76
Vardas5734      Pavarde5734     2.68
Vardas5736      Pavarde5736     4.16
Vardas5737      Pavarde5737     4.64
Vardas5738      Pavarde5738     3.52
Vardas5742      Pavarde5742     2.40
Vardas5743      Pavarde5743     2.76
Vardas5744      Pavarde5744     2.52
Vardas5749      Pavarde5749     4.92
Vardas5750      Pavarde5750     4.20
Vardas5751      Pavarde5751     2.88
Vardas5752      Pavarde5752     3.08
Vardas5753      Pavarde5753     4.80
Vardas5760      Pavarde5760     4.20
Vardas5763      Pavarde5763     4.88
Vardas5764      Pavarde5764     4.68
Vardas5765      Pavarde5765     3.72
Vardas5769      Pavarde5769     3.96
Vardas5771      Pavarde5771     4.60
Vardas5773      Pavarde5773     4.84
Vardas5777      Pavarde5777     2.72
Vardas5778      Pavarde5778     4.04
Vardas5784      Pavarde5784     3.28
Vardas5785      Pavarde5785     3.60
Vardas5790      Pavarde5790     2.44
Vardas5793      Pavarde5793     3.88
Vardas5794      Pavarde5794     4.72
Vardas5796      Pavarde5796     3.52
Vardas5800      Pavarde5800     3.28
Vardas5803      Pavarde5803     4.76
Vardas5807      Pavarde5807     3.92
Vardas5810      Pavarde5810     3.56
Vardas5813      Pavarde5813     4.80
Vardas5814      Pavarde5814     4.80
Vardas5815      Pavarde5815     3.52
Vardas5817      Pavarde5817     3.96
Vardas5819      Pavarde5819     3.08
Vardas5820      Pavarde5820     3.88
Vardas5825      Pavarde5825     4.72
Vardas5829      Pavarde5829     2.52
Vardas5830      Pavarde5830     2.88
Vardas5831      Pavarde5831     4.20
Vardas5837      Pavarde5837     4.20
Vardas5841      Pavarde5841     4.64
Vardas5842      Pavarde5842     4.60
Vardas5848      Pavarde5848     4.08
Vardas5849      Pavarde5849     2.88
Vardas5851      Pavarde5851     4.36
Vardas5853      Pavarde5853     4.24
Vardas5856      Pavarde5856     4.92
Vardas5861      Pavarde5861     4.80
Vardas5862      Pavarde5862     3.52
Vardas5864      Pavarde5864     3.96
Vardas5865      Pavarde5865     4.92
Vardas5866      Pavarde5866     2.96
Vardas5868      Pavarde5868     4.56
Vardas5870      Pavarde5870     4.52
Vardas5872      Pavarde5872     1.72
Vardas5873      Pavarde5873     3.76
Vardas5875      Pavarde5875     4.12
Vardas5877      Pavarde5877     4.32
Vardas5878      Pavarde5878     2.60
Vardas5879      Pavarde5879     3.24
Vardas5881      Pavarde5881     3.32
Vardas5892      Pavarde5892     4.12
Vardas5895      Pavarde5895     3.88
Vardas5898      Pavarde5898     3.24
Vardas5900      Pavarde5900     4.92
Vardas5904      Pavarde5904     3.44
Vardas5907      Pavarde5907     4.68
Vardas5912      Pavarde5912     3.96
Vardas5913      Pavarde5913     3.56
Vardas5915      Pavarde5915     4.80
Vardas5920      Pavarde5920     3.48
Vardas5922      Pavarde5922     4.72
Vardas5927      Pavarde5927     4.88
Vardas5928      Pavarde5928     3.72
Vardas5931      Pavarde5931     4.00
Vardas5935      Pavarde5935     2.76
Vardas5940      Pavarde5940     4.12
Vardas5943      Pavarde5943     3.76
Vardas5952      Pavarde5952     4.36
Vardas5954      Pavarde5954     3.88
Vardas5959      Pavarde5959     4.20
Vardas5962      Pavarde5962     3.12
Vardas5965      Pavarde5965     2.60
Vardas5966      Pavarde5966     2.68
Vardas5968      Pavarde5968     2.88
Vardas5969      Pavarde5969     3.36
Vardas5973      Pavarde5973     2.88
Vardas5974      Pavarde5974     4.16
Vardas5977      Pavarde5977     4.44
Vardas5978      Pavarde5978     4.12
Vardas5979      Pavarde5979     3.44
Vardas5982      Pavarde5982     3.20
Vardas5986      Pavarde5986     4.72
Vardas5987      Pavarde5987     4.12
Vardas5989      Pavarde5989     4.64
Vardas5990      Pavarde5990     2.76
Vardas5992      Pavarde5992     3.52
Vardas5993      Pavarde5993     2.60
Vardas5994      Pavarde5994     3.12
Vardas5995      Pavarde5995     3.00
Vardas5998      Pavarde5998     2.76
Vardas5999      Pavarde5999     3.00
Vardas6001      Pavarde6001     2.52
Vardas6004      Pavarde6004     3.28
Vardas6009      Pavarde6009     4.64
Vardas6010      Pavarde6010     3.68
Vardas6012      Pavarde6012     3.88
Vardas6014      Pavarde6014     4.48
Vardas6021      Pavarde6021     3.20
Vardas6022      Pavarde6022     3.00
Vardas6030      Pavarde6030     4.76
Vardas6032      Pavarde6032     4.56
Vardas6034      Pavarde6034     3.44
Vardas6038      Pavarde6038     4.04
Vardas6042      Pavarde6042     4.92
Vardas6045      Pavarde6045     3.44
Vardas6047      Pavarde6047     3.60
Vardas6049      Pavarde6049     4.56
Vardas6051      Pavarde6051     4.32
Vardas6052      Pavarde6052     4.60
Vardas6053      Pavarde6053     4.36
Vardas6056      Pavarde6056     4.76
Vardas6058      Pavarde6058     4.80
Vardas6059      Pavarde6059     3.28
Vardas6060      Pavarde6060     3.12
Vardas6061      Pavarde6061     2.12
Vardas6063      Pavarde6063     3.52
Vardas6069      Pavarde6069     4.44
Vardas6072      Pavarde6072     3.64
Vardas6073      Pavarde6073     3.68
Vardas6075      Pavarde6075     1.96
Vardas6077      Pavarde6077     3.72
Vardas6082      Pavarde6082     4.92
Vardas6083      Pavarde6083     3.24
Vardas6088      Pavarde6088     4.60
Vardas6090      Pavarde6090     3.08
Vardas6095      Pavarde6095     4.56
Vardas6097      Pavarde6097     2.64
Vardas6098      Pavarde6098     3.12
Vardas6101      Pavarde6101     3.32
Vardas6102      Pavarde6102     4.28
Vardas6120      Pavarde6120     2.52
Vardas6122      Pavarde6122     4.52
Vardas6128      Pavarde6128     4.32
Vardas6129      Pavarde6129     4.88
Vardas6134      Pavarde6134     3.28
Vardas6135      Pavarde6135     3.84
Vardas6138      Pavarde6138     4.20
Vardas6145      Pavarde6145     3.24
Vardas6146      Pavarde6146     2.60
Vardas6151      Pavarde6151     3.08
Vardas6153      Pavarde6153     3.80
Vardas6156      Pavarde6156     4.44
Vardas6158      Pavarde6158     4.64
Vardas6159      Pavarde6159     1.48
Vardas6160      Pavarde6160     4.88
Vardas6163      Pavarde6163     3.52
Vardas6166      Pavarde6166     4.64
Vardas6169      Pavarde6169     4.12
Vardas6175      Pavarde6175     3.76
Vardas6176      Pavarde6176     3.12
Vardas6177      Pavarde6177     4.76
Vardas6178      Pavarde6178     2.28
Vardas6181      Pavarde6181     3.56
Vardas6183      Pavarde6183     3.08
Vardas6185      Pavarde6185     3.92
Vardas6187      Pavarde6187     2.52
Vardas6195      Pavarde6195     4.00
Vardas6197      Pavarde6197     4.68
Vardas6201      Pavarde6201     3.56
Vardas6203      Pavarde6203     3.76
Vardas6204      Pavarde6204     4.76
Vardas6208      Pavarde6208     3.88
Vardas6211      Pavarde6211     4.52
Vardas6215      Pavarde6215     3.64
Vardas6216      Pavarde6216     3.00
Vardas6221      Pavarde6221     4.60
Vardas6222      Pavarde6222     3.24
Vardas6224      Pavarde6224     3.92
Vardas6228      Pavarde6228     2.36
Vardas6229      Pavarde6229     3.68
Vardas6233      Pavarde6233     4.80
Vardas6236      Pavarde6236     3.48
Vardas6238      Pavarde6238     3.28
Vardas6239      Pavarde6239     3.80
Vardas6241      Pavarde6241     3.28
Vardas6242      Pavarde6242     2.76
Vardas6245      Pavarde6245     3.40
Vardas6250      Pavarde6250     3.60
Vardas6251      Pavarde6251     4.36
Vardas6252      Pavarde6252     4.00
Vardas6257      Pavarde6257     4.08
Vardas6258      Pavarde6258     4.72
Vardas6259      Pavarde6259     4.96
Vardas6260      Pavarde6260     4.44
Vardas6265      Pavarde6265     3.32
Vardas6266      Pavarde6266     3.96
Vardas6267      Pavarde6267     4.96
Vardas6270      Pavarde6270     2.92
Vardas6271      Pavarde6271     2.84
Vardas6274      Pavarde6274     2.52
Vardas6276      Pavarde6276     4.12
Vardas6285      Pavarde6285     3.20
Vardas6286      Pavarde6286     4.68
Vardas6287      Pavarde6287     4.84
Vardas6293      Pavarde6293     3.20
Vardas6297      Pavarde6297     3.24
Vardas6299      Pavarde6299     4.68
Vardas6300      Pavarde6300     3.88
Vardas6306      Pavarde6306     2.52
Vardas6307      Pavarde6307     3.96
Vardas6308      Pavarde6308     4.00
Vardas6313      Pavarde6313     4.40
Vardas6317      Pavarde6317     4.08
Vardas6318      Pavarde6318     4.16
Vardas6319      Pavarde6319     1.88
Vardas6320      Pavarde6320     4.92
Vardas6321      Pavarde6321     3.60
Vardas6325      Pavarde6325     3.44
Vardas6326      Pavarde6326     4.52
Vardas6328      Pavarde6328     3.52
Vardas6330      Pavarde6330     4.52
Vardas6331      Pavarde6331     4.40
Vardas6332      Pavarde6332     4.72
Vardas6333      Pavarde6333     4.32
Vardas6334      Pavarde6334     3.96
Vardas6335      Pavarde6335     4.24
Vardas6337      Pavarde6337     3.32
Vardas6338      Pavarde6338     4.48
Vardas6344      Pavarde6344     4.56
Vardas6346      Pavarde6346     4.28
Vardas6347      Pavarde6347     4.96
Vardas6348      Pavarde6348     2.76
Vardas6349      Pavarde6349     1.48
Vardas6356      Pavarde6356     2.56
Vardas6363      Pavarde6363     4.72
Vardas6364      Pavarde6364     2.04
Vardas6365      Pavarde6365     2.76
Vardas6366      Pavarde6366     4.92
Vardas6369      Pavarde6369     3.00
Vardas6370      Pavarde6370     4.36
Vardas6376      Pavarde6376     4.44
Vardas6379      Pavarde6379     3.32
Vardas6380      Pavarde6380     2.36
Vardas6386      Pavarde6386     4.68
Vardas6388      Pavarde6388     3.48
Vardas6390      Pavarde6390     4.76
Vardas6391      Pavarde6391     4.48
Vardas6392      Pavarde6392     2.92
Vardas6394      Pavarde6394     4.32
Vardas6396      Pavarde6396     3.48
Vardas6401      Pavarde6401     3.44
Vardas6403      Pavarde6403     4.20
Vardas6405      Pavarde6405     4.04
Vardas6406      Pavarde6406     3.08
Vardas6409      Pavarde6409     2.36
Vardas6413      Pavarde6413     4.68
Vardas6414      Pavarde6414     3.24
Vardas6415      Pavarde6415     3.76
Vardas6417      Pavarde6417     4.72
Vardas6419      Pavarde6419     4.64
Vardas6421      Pavarde6421     4.16
Vardas6422      Pavarde6422     2.84
Vardas6425      Pavarde6425     4.68
Vardas6429      Pavarde6429     3.84
Vardas6431      Pavarde6431     4.64
Vardas6433      Pavarde6433     4.20
Vardas6434      Pavarde6434     4.88
Vardas6438      Pavarde6438     4.48
Vardas6441      Pavarde6441     3.16
Vardas6442      Pavarde6442     4.36
Vardas6448      Pavarde6448     4.28
Vardas6449      Pavarde6449     4.44
Vardas6452      Pavarde6452     4.48
Vardas6453      Pavarde6453     4.72
Vardas6456      Pavarde6456     4.44
Vardas6459      Pavarde6459     4.68
Vardas6463      Pavarde6463     4.52
Vardas6464      Pavarde6464     2.92
Vardas6468      Pavarde6468     3.72
Vardas6473      Pavarde6473     3.20
Vardas6476      Pavarde6476     3.24
Vardas6477      Pavarde6477     2.84
Vardas6478      Pavarde6478     4.60
Vardas6482      Pavarde6482     2.68
Vardas6484      Pavarde6484     2.48
Vardas6485      Pavarde6485     2.56
Vardas6486      Pavarde6486     4.96
Vardas6491      Pavarde6491     4.56
Vardas6492      Pavarde6492     3.04
Vardas6493      Pavarde6493     3.96
Vardas6495      Pavarde6495     4.00
Vardas6496      Pavarde6496     2.36
Vardas6498      Pavarde6498     3.88
Vardas6503      Pavarde6503     3.68
Vardas6504      Pavarde6504     3.52
Vardas6505      Pavarde6505     4.04
Vardas6508      Pavarde6508     3.52
Vardas6509      Pavarde6509     3.44
Vardas6512      Pavarde6512     4.36
Vardas6515      Pavarde6515     2.60
Vardas6519      Pavarde6519     4.24
Vardas6520      Pavarde6520     4.76
Vardas6523      Pavarde6523     4.32
Vardas6524      Pavarde6524     3.48
Vardas6527      Pavarde6527     3.96
Vardas6528      Pavarde6528     3.56
Vardas6529      Pavarde6529     2.68
Vardas6530      Pavarde6530     4.04
Vardas6531      Pavarde6531     4.24
Vardas6534      Pavarde6534     3.08
Vardas6536      Pavarde6536     4.04
Vardas6537      Pavarde6537     4.00
Vardas6539      Pavarde6539     3.68
Vardas6540      Pavarde6540     4.96
Vardas6542      Pavarde6542     2.20
Vardas6543      Pavarde6543     2.68
Vardas6547      Pavarde6547     3.84
Vardas6550      Pavarde6550     3.16
Vardas6552      Pavarde6552     3.28
Vardas6554      Pavarde6554     4.16
Vardas6557      Pavarde6557     3.16
Vardas6560      Pavarde6560     4.52
Vardas6566      Pavarde6566     2.20
Vardas6568      Pavarde6568     3.56
Vardas6569      Pavarde6569     4.64
Vardas6570      Pavarde6570     2.36
Vardas6572      Pavarde6572     4.60
Vardas6574      Pavarde6574     2.88
Vardas6575      Pavarde6575     3.68
Vardas6578      Pavarde6578     3.40
Vardas6584      Pavarde6584     3.28
Vardas6585      Pavarde6585     3.72
Vardas6592      Pavarde6592     3.56
Vardas6594      Pavarde6594     4.72
Vardas6600      Pavarde6600     3.96
Vardas6601      Pavarde6601     3.80
Vardas6603      Pavarde6603     3.48
Vardas6604      Pavarde6604     3.60
Vardas6607      Pavarde6607     4.28
Vardas6609      Pavarde6609     3.28
Vardas6611      Pavarde6611     4.76
Vardas6612      Pavarde6612     2.60
Vardas6618      Pavarde6618     2.92
Vardas6619      Pavarde6619     4.84
Vardas6620      Pavarde6620     3.44
Vardas6622      Pavarde6622     3.36
Vardas6623      Pavarde6623     2.56
Vardas6626      Pavarde6626     3.84
Vardas6627      Pavarde6627     2.88
Vardas6628      Pavarde6628     3.52
Vardas6629      Pavarde6629     4.08
Vardas6631      Pavarde6631     2.28
Vardas6636      Pavarde6636     4.80
Vardas6637      Pavarde6637     3.92
Vardas6638      Pavarde6638     3.96
Vardas6643      Pavarde6643     3.76
Vardas6645      Pavarde6645     3.52
Vardas6646      Pavarde6646     4.36
Vardas6649      Pavarde6649     4.36
Vardas6652      Pavarde6652     3.60
Vardas6659      Pavarde6659     4.08
Vardas6660      Pavarde6660     3.12
Vardas6661      Pavarde6661     4.28
Vardas6663      Pavarde6663     3.64
Vardas6667      Pavarde6667     4.88
Vardas6668      Pavarde6668     3.72
Vardas6669      Pavarde6669     4.88
Vardas6671      Pavarde6671     3.84
Vardas6673      Pavarde6673     4.88
Vardas6675      Pavarde6675     4.80
Vardas6676      Pavarde6676     3.40
Vardas6678      Pavarde6678     4.32
Vardas6680      Pavarde6680     3.60
Vardas6681      Pavarde6681     3.28
Vardas6682      Pavarde6682     4.32
Vardas6684      Pavarde6684     2.84
Vardas6685      Pavarde6685     2.60
Vardas6687      Pavarde6687     3.00
Vardas6694      Pavarde6694     3.08
Vardas6698      Pavarde6698     4.80
Vardas6700      Pavarde6700     4.08
Vardas6701      Pavarde6701     4.52
Vardas6702      Pavarde6702     2.52
Vardas6705      Pavarde6705     4.44
Vardas6706      Pavarde6706     2.88
Vardas6711      Pavarde6711     4.52
Vardas6714      Pavarde6714     4.64
Vardas6720      Pavarde6720     4.40
Vardas6721      Pavarde6721     4.48
Vardas6727      Pavarde6727     4.20
Vardas6728      Pavarde6728     3.36
Vardas6730      Pavarde6730     3.00
Vardas6732      Pavarde6732     2.28
Vardas6734      Pavarde6734     2.64
Vardas6739      Pavarde6739     4.56
Vardas6740      Pavarde6740     3.68
Vardas6741      Pavarde6741     3.68
Vardas6743      Pavarde6743     4.96
Vardas6745      Pavarde6745     4.96
Vardas6748      Pavarde6748     3.48
Vardas6754      Pavarde6754     3.52
Vardas6755      Pavarde6755     4.32
Vardas6759      Pavarde6759     2.84
Vardas6760      Pavarde6760     2.40
Vardas6761      Pavarde6761     4.40
Vardas6762      Pavarde6762     4.44
Vardas6764      Pavarde6764     3.00
Vardas6766      Pavarde6766     3.40
Vardas6767      Pavarde6767     3.08
Vardas6769      Pavarde6769     4.28
Vardas6770      Pavarde6770     3.48
Vardas6775      Pavarde6775     4.12
Vardas6777      Pavarde6777     4.24
Vardas6778      Pavarde6778     2.64
Vardas6779      Pavarde6779     4.08
Vardas6781      Pavarde6781     3.44
Vardas6784      Pavarde6784     4.28
Vardas6788      Pavarde6788     4.40
Vardas6789      Pavarde6789     4.20
Vardas6791      Pavarde6791     4.88
Vardas6792      Pavarde6792     2.72
Vardas6794      Pavarde6794     3.72
Vardas6797      Pavarde6797     3.60
Vardas6801      Pavarde6801     3.64
Vardas6803      Pavarde6803     4.44
Vardas6807      Pavarde6807     3.24
Vardas6810      Pavarde6810     2.36
Vardas6813      Pavarde6813     4.60
Vardas6816      Pavarde6816     2.20
Vardas6818      Pavarde6818     3.96
Vardas6819      Pavarde6819     4.00
Vardas6820      Pavarde6820     4.24
Vardas6824      Pavarde6824     3.64
Vardas6825      Pavarde6825     4.00
Vardas6829      Pavarde6829     3.96
Vardas6830      Pavarde6830     3.00
Vardas6831      Pavarde6831     3.76
Vardas6833      Pavarde6833     4.00
Vardas6834      Pavarde6834     4.96
Vardas6836      Pavarde6836     2.60
Vardas6837      Pavarde6837     2.76
Vardas6838      Pavarde6838     2.44
Vardas6840      Pavarde6840     3.28
Vardas6841      Pavarde6841     4.68
Vardas6842      Pavarde6842     3.04
Vardas6844      Pavarde6844     4.36
Vardas6845      Pavarde6845     3.36
Vardas6847      Pavarde6847     4.40
Vardas6850      Pavarde6850     3.08
Vardas6852      Pavarde6852     4.08
Vardas6853      Pavarde6853     3.40
Vardas6854      Pavarde6854     4.64
Vardas6858      Pavarde6858     4.72
Vardas6862      Pavarde6862     3.00
Vardas6868      Pavarde6868     4.68
Vardas6869      Pavarde6869     4.64
Vardas6871      Pavarde6871     4.04
Vardas6872      Pavarde6872     4.88
Vardas6874      Pavarde6874     4.12
Vardas6875      Pavarde6875     2.88
Vardas6876      Pavarde6876     2.20
Vardas6877      Pavarde6877     4.04
Vardas6881      Pavarde6881     4.24
Vardas6886      Pavarde6886     4.32
Vardas6887      Pavarde6887     2.12
Vardas6890      Pavarde6890     4.96
Vardas6891      Pavarde6891     4.28
Vardas6894      Pavarde6894     4.16
Vardas6896      Pavarde6896     4.32
Vardas6897      Pavarde6897     2.60
Vardas6898      Pavarde6898     3.40
Vardas6899      Pavarde6899     4.20
Vardas6900      Pavarde6900     2.76
Vardas6901      Pavarde6901     4.84
Vardas6904      Pavarde6904     3.60
Vardas6905      Pavarde6905     3.40
Vardas6906      Pavarde6906     2.68
Vardas6908      Pavarde6908     4.00
Vardas6909      Pavarde6909     4.60
Vardas6910      Pavarde6910     2.68
Vardas6912      Pavarde6912     4.36
Vardas6914      Pavarde6914     4.52
Vardas6917      Pavarde6917     4.68
Vardas6919      Pavarde6919     2.44
Vardas6921      Pavarde6921     4.20
Vardas6922      Pavarde6922     4.28
Vardas6925      Pavarde6925     4.96
Vardas6929      Pavarde6929     4.20
Vardas6930      Pavarde6930     3.96
Vardas6931      Pavarde6931     3.16
Vardas6932      Pavarde6932     4.24
Vardas6935      Pavarde6935     4.56
Vardas6936      Pavarde6936     3.20
Vardas6937      Pavarde6937     4.64
Vardas6938      Pavarde6938     3.96
Vardas6950      Pavarde6950     4.60
Vardas6951      Pavarde6951     4.32
Vardas6956      Pavarde6956     4.76
Vardas6957      Pavarde6957     4.24
Vardas6958      Pavarde6958     2.52
Vardas6962      Pavarde6962     3.04
Vardas6964      Pavarde6964     4.20
Vardas6967      Pavarde6967     2.92
Vardas6969      Pavarde6969     4.00
Vardas6973      Pavarde6973     4.64
Vardas6977      Pavarde6977     3.48
Vardas6980      Pavarde6980     4.80
Vardas6981      Pavarde6981     2.84
Vardas6982      Pavarde6982     2.92
Vardas6984      Pavarde6984     4.80
Vardas6987      Pavarde6987     4.72
Vardas6988      Pavarde6988     3.52
Vardas6990      Pavarde6990     3.68
Vardas6998      Pavarde6998     4.80
Vardas7001      Pavarde7001     4.64
Vardas7005      Pavarde7005     3.12
Vardas7007      Pavarde7007     3.72
Vardas7008      Pavarde7008     4.44
Vardas7010      Pavarde7010     4.68
Vardas7015      Pavarde7015     1.88
Vardas7016      Pavarde7016     4.00
Vardas7019      Pavarde7019     2.68
Vardas7024      Pavarde7024     2.76
Vardas7026      Pavarde7026     3.52
Vardas7031      Pavarde7031     4.00
Vardas7038      Pavarde7038     4.36
Vardas7044      Pavarde7044     4.72
Vardas7046      Pavarde7046     4.48
Vardas7048      Pavarde7048     2.68
Vardas7049      Pavarde7049     2.64
Vardas7050      Pavarde7050     2.28
Vardas7051      Pavarde7051     4.48
Vardas7053      Pavarde7053     4.84
Vardas7054      Pavarde7054     2.76
Vardas7055      Pavarde7055     4.00
Vardas7060      Pavarde7060     4.60
Vardas7061      Pavarde7061     3.56
Vardas7063      Pavarde7063     3.36
Vardas7065      Pavarde7065     3.64
Vardas7068      Pavarde7068     2.56
Vardas7070      Pavarde7070     3.92
Vardas7071      Pavarde7071     4.12
Vardas7072      Pavarde7072     4.88
Vardas7075      Pavarde7075     4.16
Vardas7077      Pavarde7077     3.36
Vardas7078      Pavarde7078     3.32
Vardas7079      Pavarde7079     3.04
Vardas7086      Pavarde7086     3.92
Vardas7088      Pavarde7088     3.80
Vardas7089      Pavarde7089     1.56
Vardas7095      Pavarde7095     4.88
Vardas7099      Pavarde7099     3.52
Vardas7100      Pavarde7100     4.28
Vardas7103      Pavarde7103     3.68
Vardas7104      Pavarde7104     3.60
Vardas7109      Pavarde7109     3.52
Vardas7110      Pavarde7110     4.20
Vardas7112      Pavarde7112     4.64
Vardas7115      Pavarde7115     3.60
Vardas7121      Pavarde7121     4.36
Vardas7130      Pavarde7130     4.12
Vardas7132      Pavarde7132     3.20
Vardas7136      Pavarde7136     4.20
Vardas7138      Pavarde7138     3.96
Vardas7140      Pavarde7140     4.76
Vardas7141      Pavarde7141     1.88
Vardas7143      Pavarde7143     4.24
Vardas7144      Pavarde7144     3.64
Vardas7145      Pavarde7145     3.84
Vardas7147      Pavarde7147     2.44
Vardas7148      Pavarde7148     3.96
Vardas7151      Pavarde7151     3.60
Vardas7152      Pavarde7152     1.88
Vardas7154      Pavarde7154     2.52
Vardas7155      Pavarde7155     4.96
Vardas7158      Pavarde7158     4.52
Vardas7159      Pavarde7159     3.96
Vardas7161      Pavarde7161     3.00
Vardas7163      Pavarde7163     4.44
Vardas7168      Pavarde7168     4.24
Vardas7169      Pavarde7169     4.28
Vardas7170      Pavarde7170     3.44
Vardas7172      Pavarde7172     3.72
Vardas7173      Pavarde7173     2.88
Vardas7175      Pavarde7175     2.88
Vardas7176      Pavarde7176     3.96
Vardas7177      Pavarde7177     4.16
Vardas7178      Pavarde7178     4.96
Vardas7180      Pavarde7180     3.40
Vardas7182      Pavarde7182     4.68
Vardas7186      Pavarde7186     3.44
Vardas7188      Pavarde7188     4.08
Vardas7193      Pavarde7193     2.04
Vardas7194      Pavarde7194     2.84
Vardas7196      Pavarde7196     3.84
Vardas7198      Pavarde7198     2.92
Vardas7199      Pavarde7199     2.76
Vardas7200      Pavarde7200     3.80
Vardas7207      Pavarde7207     4.96
Vardas7211      Pavarde7211     3.32
Vardas7212      Pavarde7212     3.88
Vardas7213      Pavarde7213     3.92
Vardas7217      Pavarde7217     3.40
Vardas7218      Pavarde7218     2.88
Vardas7220      Pavarde7220     4.40
Vardas7221      Pavarde7221     4.20
Vardas7222      Pavarde7222     3.28
Vardas7226      Pavarde7226     4.52
Vardas7229      Pavarde7229     4.24
Vardas7235      Pavarde7235     4.64
Vardas7236      Pavarde7236     3.16
Vardas7241      Pavarde7241     4.52
Vardas7247      Pavarde7247     3.24
Vardas7251      Pavarde7251     3.96
Vardas7255      Pavarde7255     3.76
Vardas7258      Pavarde7258     3.80
Vardas7260      Pavarde7260     3.04
Vardas7263      Pavarde7263     2.88
