Vardas         Pavarde        Galutinis balas (vid.)
Vardas92678     Pavarde92678    3.76
Vardas92682     Pavarde92682    4.68
Vardas92684     Pavarde92684    3.72
Vardas92685     Pavarde92685    3.32
Vardas92689     Pavarde92689    2.96
Vardas92691     Pavarde92691    3.80
Vardas92696     Pavarde92696    3.76
Vardas92700     Pavarde92700    4.28
Vardas92701     Pavarde92701    2.16
Vardas92702     Pavarde92702    4.12
Vardas92704     Pavarde92704    4.48
Vardas92706     Pavarde92706    4.24
Vardas92708     Pavarde92708    3.76
Vardas92711     Pavarde92711    1.96
Vardas92715     Pavarde92715    2.44
Vardas92719     Pavarde92719    2.32
Vardas92720     Pavarde92720    4.96
Vardas92722     Pavarde92722    3.12
Vardas92725     Pavarde92725    3.72
Vardas92729     Pavarde92729    3.96
Vardas92731     Pavarde92731    4.68
Vardas92733     Pavarde92733    3.08
Vardas92735     Pavarde92735    4.04
Vardas92736     Pavarde92736    4.96
Vardas92737     Pavarde92737    4.60
Vardas92738     Pavarde92738    2.92
Vardas92739     Pavarde92739    3.88
Vardas92740     Pavarde92740    3.16
Vardas92741     Pavarde92741    2.60
Vardas92745     Pavarde92745    2.84
Vardas92748     Pavarde92748    2.28
Vardas92750     Pavarde92750    2.52
Vardas92754     Pavarde92754    4.52
Vardas92758     Pavarde92758    2.52
Vardas92759     Pavarde92759    4.04
Vardas92763     Pavarde92763    4.84
Vardas92766     Pavarde92766    2.60
Vardas92770     Pavarde92770    4.64
Vardas92776     Pavarde92776    4.24
Vardas92779     Pavarde92779    3.04
Vardas92785     Pavarde92785    4.24
Vardas92788     Pavarde92788    2.84
Vardas92789     Pavarde92789    2.68
Vardas92791     Pavarde92791    4.84
Vardas92796     Pavarde92796    3.60
Vardas92800     Pavarde92800    4.08
Vardas92802     Pavarde92802    3.44
Vardas92803     Pavarde92803    3.00
Vardas92806     Pavarde92806    4.68
Vardas92807     Pavarde92807    4.56
Vardas92811     Pavarde92811    4.76
Vardas92812     Pavarde92812    4.12
Vardas92813     Pavarde92813    3.04
Vardas92817     Pavarde92817    2.60
Vardas92819     Pavarde92819    4.56
Vardas92822     Pavarde92822    3.04
Vardas92824     Pavarde92824    4.24
Vardas92825     Pavarde92825    3.64
Vardas92826     Pavarde92826    3.72
Vardas92828     Pavarde92828    3.60
Vardas92830     Pavarde92830    3.72
Vardas92831     Pavarde92831    2.56
Vardas92832     Pavarde92832    4.04
Vardas92836     Pavarde92836    3.28
Vardas92837     Pavarde92837    4.28
Vardas92838     Pavarde92838    3.84
Vardas92841     Pavarde92841    4.80
Vardas92848     Pavarde92848    3.60
Vardas92851     Pavarde92851    3.92
Vardas92853     Pavarde92853    3.64
Vardas92854     Pavarde92854    3.52
Vardas92856     Pavarde92856    4.72
Vardas92858     Pavarde92858    1.96
Vardas92860     Pavarde92860    2.28
Vardas92864     Pavarde92864    3.60
Vardas92865     Pavarde92865    3.00
Vardas92866     Pavarde92866    3.24
Vardas92867     Pavarde92867    4.40
Vardas92868     Pavarde92868    3.44
Vardas92869     Pavarde92869    3.56
Vardas92870     Pavarde92870    4.20
Vardas92871     Pavarde92871    4.60
Vardas92874     Pavarde92874    3.48
Vardas92876     Pavarde92876    3.92
Vardas92877     Pavarde92877    3.64
Vardas92880     Pavarde92880    3.44
Vardas92881     Pavarde92881    3.96
Vardas92883     Pavarde92883    2.84
Vardas92884     Pavarde92884    4.20
Vardas92887     Pavarde92887    2.96
Vardas92888     Pavarde92888    3.36
Vardas92889     Pavarde92889    3.68
Vardas92892     Pavarde92892    4.20
Vardas92895     Pavarde92895    3.52
Vardas92896     Pavarde92896    4.84
Vardas92897     Pavarde92897    2.92
Vardas92898     Pavarde92898    3.80
Vardas92899     Pavarde92899    3.48
Vardas92902     Pavarde92902    4.48
Vardas92905     Pavarde92905    3.08
Vardas92910     Pavarde92910    4.56
Vardas92911     Pavarde92911    4.52
Vardas92915     Pavarde92915    4.24
Vardas92916     Pavarde92916    4.76
Vardas92917     Pavarde92917    4.12
Vardas92918     Pavarde92918    3.96
Vardas92921     Pavarde92921    3.40
Vardas92924     Pavarde92924    4.04
Vardas92927     Pavarde92927    4.40
Vardas92929     Pavarde92929    2.76
Vardas92935     Pavarde92935    4.32
Vardas92936     Pavarde92936    2.72
Vardas92937     Pavarde92937    3.44
Vardas92940     Pavarde92940    3.52
Vardas92941     Pavarde92941    4.12
Vardas92943     Pavarde92943    4.32
Vardas92945     Pavarde92945    4.92
Vardas92947     Pavarde92947    2.60
Vardas92950     Pavarde92950    2.60
Vardas92953     Pavarde92953    3.28
Vardas92955     Pavarde92955    2.36
Vardas92958     Pavarde92958    3.40
Vardas92959     Pavarde92959    4.76
Vardas92960     Pavarde92960    3.12
Vardas92965     Pavarde92965    4.24
Vardas92969     Pavarde92969    2.40
Vardas92970     Pavarde92970    2.28
Vardas92973     Pavarde92973    3.12
Vardas92985     Pavarde92985    2.76
Vardas92991     Pavarde92991    3.00
Vardas92992     Pavarde92992    3.20
Vardas92993     Pavarde92993    4.92
Vardas92996     Pavarde92996    4.56
Vardas93000     Pavarde93000    4.96
Vardas93003     Pavarde93003    4.68
Vardas93004     Pavarde93004    3.48
Vardas93006     Pavarde93006    4.88
Vardas93007     Pavarde93007    3.44
Vardas93010     Pavarde93010    3.48
Vardas93013     Pavarde93013    4.08
Vardas93016     Pavarde93016    3.88
Vardas93019     Pavarde93019    3.84
Vardas93021     Pavarde93021    3.92
Vardas93025     Pavarde93025    3.08
Vardas93026     Pavarde93026    4.68
Vardas93031     Pavarde93031    4.32
Vardas93033     Pavarde93033    3.08
Vardas93034     Pavarde93034    2.60
Vardas93036     Pavarde93036    4.12
Vardas93038     Pavarde93038    4.04
Vardas93040     Pavarde93040    3.56
Vardas93042     Pavarde93042    4.48
Vardas93043     Pavarde93043    3.32
Vardas93044     Pavarde93044    3.20
Vardas93050     Pavarde93050    4.32
Vardas93051     Pavarde93051    4.88
Vardas93053     Pavarde93053    3.24
Vardas93057     Pavarde93057    2.80
Vardas93059     Pavarde93059    3.20
Vardas93067     Pavarde93067    2.28
Vardas93069     Pavarde93069    4.40
Vardas93071     Pavarde93071    3.12
Vardas93073     Pavarde93073    3.48
Vardas93077     Pavarde93077    3.76
Vardas93078     Pavarde93078    3.08
Vardas93081     Pavarde93081    4.52
Vardas93082     Pavarde93082    2.84
Vardas93083     Pavarde93083    3.12
Vardas93088     Pavarde93088    3.44
Vardas93089     Pavarde93089    4.92
Vardas93090     Pavarde93090    4.08
Vardas93091     Pavarde93091    4.96
Vardas93094     Pavarde93094    3.64
Vardas93095     Pavarde93095    2.92
Vardas93096     Pavarde93096    2.20
Vardas93098     Pavarde93098    3.04
Vardas93099     Pavarde93099    4.48
Vardas93100     Pavarde93100    2.76
Vardas93101     Pavarde93101    3.64
Vardas93104     Pavarde93104    3.72
Vardas93106     Pavarde93106    4.60
Vardas93107     Pavarde93107    2.52
Vardas93108     Pavarde93108    2.68
Vardas93111     Pavarde93111    4.04
Vardas93112     Pavarde93112    2.76
Vardas93113     Pavarde93113    4.12
Vardas93116     Pavarde93116    2.64
Vardas93117     Pavarde93117    4.20
Vardas93120     Pavarde93120    2.68
Vardas93123     Pavarde93123    4.88
Vardas93125     Pavarde93125    3.96
Vardas93126     Pavarde93126    4.88
Vardas93135     Pavarde93135    4.76
Vardas93137     Pavarde93137    4.84
Vardas93139     Pavarde93139    4.56
Vardas93140     Pavarde93140    3.76
Vardas93141     Pavarde93141    4.80
Vardas93142     Pavarde93142    2.28
Vardas93149     Pavarde93149    3.80
Vardas93152     Pavarde93152    4.04
Vardas93153     Pavarde93153    3.80
Vardas93155     Pavarde93155    2.20
Vardas93156     Pavarde93156    4.12
Vardas93158     Pavarde93158    4.92
Vardas93162     Pavarde93162    4.08
Vardas93164     Pavarde93164    2.36
Vardas93165     Pavarde93165    2.60
Vardas93166     Pavarde93166    4.84
Vardas93167     Pavarde93167    2.84
Vardas93171     Pavarde93171    4.84
Vardas93173     Pavarde93173    4.28
Vardas93176     Pavarde93176    4.16
Vardas93177     Pavarde93177    3.24
Vardas93180     Pavarde93180    2.36
Vardas93181     Pavarde93181    3.84
Vardas93185     Pavarde93185    3.32
Vardas93187     Pavarde93187    3.08
Vardas93189     Pavarde93189    2.88
Vardas93193     Pavarde93193    3.68
Vardas93197     Pavarde93197    2.00
Vardas93201     Pavarde93201    4.92
Vardas93202     Pavarde93202    4.08
Vardas93204     Pavarde93204    4.52
Vardas93205     Pavarde93205    2.92
Vardas93208     Pavarde93208    2.76
Vardas93213     Pavarde93213    4.96
Vardas93215     Pavarde93215    4.04
Vardas93219     Pavarde93219    2.40
Vardas93220     Pavarde93220    3.00
Vardas93222     Pavarde93222    4.52
Vardas93226     Pavarde93226    2.88
Vardas93229     Pavarde93229    2.64
Vardas93232     Pavarde93232    3.96
Vardas93234     Pavarde93234    4.76
Vardas93237     Pavarde93237    3.96
Vardas93238     Pavarde93238    4.44
Vardas93239     Pavarde93239    3.76
Vardas93240     Pavarde93240    3.16
Vardas93241     Pavarde93241    2.84
Vardas93242     Pavarde93242    3.52
Vardas93245     Pavarde93245    4.00
Vardas93247     Pavarde93247    3.56
Vardas93251     Pavarde93251    4.24
Vardas93252     Pavarde93252    3.80
Vardas93253     Pavarde93253    3.80
Vardas93256     Pavarde93256    3.44
Vardas93257     Pavarde93257    2.20
Vardas93260     Pavarde93260    3.84
Vardas93263     Pavarde93263    3.92
Vardas93266     Pavarde93266    4.20
Vardas93268     Pavarde93268    2.60
Vardas93269     Pavarde93269    4.08
Vardas93270     Pavarde93270    3.44
Vardas93273     Pavarde93273    2.68
Vardas93274     Pavarde93274    2.84
Vardas93275     Pavarde93275    3.76
Vardas93280     Pavarde93280    4.08
Vardas93282     Pavarde93282    4.56
Vardas93284     Pavarde93284    3.12
Vardas93286     Pavarde93286    3.40
Vardas93290     Pavarde93290    4.92
Vardas93302     Pavarde93302    4.76
Vardas93307     Pavarde93307    3.24
Vardas93318     Pavarde93318    4.92
Vardas93319     Pavarde93319    3.36
Vardas93322     Pavarde93322    3.80
Vardas93323     Pavarde93323    2.84
Vardas93324     Pavarde93324    3.60
Vardas93326     Pavarde93326    3.72
Vardas93332     Pavarde93332    4.96
Vardas93334     Pavarde93334    4.16
Vardas93341     Pavarde93341    3.12
Vardas93342     Pavarde93342    3.52
Vardas93343     Pavarde93343    4.36
Vardas93345     Pavarde93345    3.60
Vardas93348     Pavarde93348    4.76
Vardas93351     Pavarde93351    3.76
Vardas93355     Pavarde93355    2.84
Vardas93356     Pavarde93356    2.88
Vardas93359     Pavarde93359    4.04
Vardas93363     Pavarde93363    2.72
Vardas93366     Pavarde93366    3.04
Vardas93370     Pavarde93370    4.48
Vardas93372     Pavarde93372    4.88
Vardas93375     Pavarde93375    4.12
Vardas93377     Pavarde93377    4.48
Vardas93382     Pavarde93382    3.08
Vardas93385     Pavarde93385    3.68
Vardas93386     Pavarde93386    4.80
Vardas93388     Pavarde93388    3.84
Vardas93392     Pavarde93392    2.68
Vardas93396     Pavarde93396    2.44
Vardas93398     Pavarde93398    2.52
Vardas93399     Pavarde93399    2.96
Vardas93401     Pavarde93401    4.48
Vardas93406     Pavarde93406    3.52
Vardas93408     Pavarde93408    3.52
Vardas93414     Pavarde93414    1.64
Vardas93415     Pavarde93415    2.76
Vardas93417     Pavarde93417    4.80
Vardas93420     Pavarde93420    4.24
Vardas93422     Pavarde93422    4.80
Vardas93425     Pavarde93425    3.76
Vardas93426     Pavarde93426    1.80
Vardas93432     Pavarde93432    4.28
Vardas93437     Pavarde93437    4.68
Vardas93439     Pavarde93439    3.60
Vardas93440     Pavarde93440    2.76
Vardas93444     Pavarde93444    3.80
Vardas93445     Pavarde93445    4.08
Vardas93446     Pavarde93446    2.64
Vardas93447     Pavarde93447    4.64
Vardas93454     Pavarde93454    4.68
Vardas93455     Pavarde93455    3.52
Vardas93456     Pavarde93456    4.76
Vardas93457     Pavarde93457    3.88
Vardas93458     Pavarde93458    3.16
Vardas93459     Pavarde93459    3.64
Vardas93464     Pavarde93464    3.08
Vardas93468     Pavarde93468    3.08
Vardas93471     Pavarde93471    2.84
Vardas93472     Pavarde93472    3.92
Vardas93473     Pavarde93473    2.84
Vardas93474     Pavarde93474    3.20
Vardas93476     Pavarde93476    4.68
Vardas93477     Pavarde93477    3.52
Vardas93478     Pavarde93478    4.28
Vardas93480     Pavarde93480    4.56
Vardas93483     Pavarde93483    4.00
Vardas93486     Pavarde93486    4.48
Vardas93487     Pavarde93487    4.24
Vardas93489     Pavarde93489    4.32
Vardas93492     Pavarde93492    2.72
Vardas93493     Pavarde93493    4.08
Vardas93494     Pavarde93494    3.32
Vardas93495     Pavarde93495    4.92
Vardas93497     Pavarde93497    2.28
Vardas93499     Pavarde93499    4.24
Vardas93503     Pavarde93503    2.60
Vardas93504     Pavarde93504    3.72
Vardas93506     Pavarde93506    3.52
Vardas93507     Pavarde93507    4.04
Vardas93508     Pavarde93508    4.48
Vardas93510     Pavarde93510    1.72
Vardas93512     Pavarde93512    2.88
Vardas93513     Pavarde93513    3.16
Vardas93514     Pavarde93514    3.20
Vardas93515     Pavarde93515    4.16
Vardas93519     Pavarde93519    4.40
Vardas93523     Pavarde93523    3.84
Vardas93524     Pavarde93524    4.60
Vardas93526     Pavarde93526    2.52
Vardas93528     Pavarde93528    3.92
Vardas93531     Pavarde93531    4.76
Vardas93532     Pavarde93532    2.68
Vardas93534     Pavarde93534    3.00
Vardas93535     Pavarde93535    2.88
Vardas93539     Pavarde93539    3.72
Vardas93540     Pavarde93540    3.96
Vardas93543     Pavarde93543    3.52
Vardas93545     Pavarde93545    4.20
Vardas93546     Pavarde93546    4.16
Vardas93549     Pavarde93549    4.36
Vardas93551     Pavarde93551    3.44
Vardas93554     Pavarde93554    2.92
Vardas93558     Pavarde93558    4.04
Vardas93561     Pavarde93561    4.96
Vardas93564     Pavarde93564    2.72
Vardas93566     Pavarde93566    3.64
Vardas93571     Pavarde93571    3.40
Vardas93575     Pavarde93575    4.28
Vardas93576     Pavarde93576    3.40
Vardas93583     Pavarde93583    4.52
Vardas93584     Pavarde93584    2.92
Vardas93586     Pavarde93586    3.44
Vardas93587     Pavarde93587    3.00
Vardas93591     Pavarde93591    4.64
Vardas93602     Pavarde93602    3.60
Vardas93604     Pavarde93604    2.92
Vardas93614     Pavarde93614    4.92
Vardas93616     Pavarde93616    3.56
Vardas93618     Pavarde93618    4.04
Vardas93619     Pavarde93619    3.68
Vardas93623     Pavarde93623    3.88
Vardas93627     Pavarde93627    4.20
Vardas93638     Pavarde93638    3.28
Vardas93639     Pavarde93639    3.72
Vardas93644     Pavarde93644    2.76
Vardas93646     Pavarde93646    4.48
Vardas93648     Pavarde93648    4.64
Vardas93653     Pavarde93653    4.12
Vardas93656     Pavarde93656    3.84
Vardas93662     Pavarde93662    2.52
Vardas93663     Pavarde93663    4.12
Vardas93665     Pavarde93665    3.04
Vardas93666     Pavarde93666    4.36
Vardas93670     Pavarde93670    3.04
Vardas93673     Pavarde93673    3.04
Vardas93675     Pavarde93675    3.44
Vardas93677     Pavarde93677    4.12
Vardas93678     Pavarde93678    2.84
Vardas93681     Pavarde93681    3.12
Vardas93682     Pavarde93682    3.68
Vardas93684     Pavarde93684    2.12
Vardas93685     Pavarde93685    4.80
Vardas93686     Pavarde93686    4.52
Vardas93688     Pavarde93688    4.32
Vardas93692     Pavarde93692    4.68
Vardas93693     Pavarde93693    3.04
Vardas93695     Pavarde93695    4.72
Vardas93697     Pavarde93697    3.88
Vardas93700     Pavarde93700    1.96
Vardas93704     Pavarde93704    3.00
Vardas93705     Pavarde93705    4.48
Vardas93709     Pavarde93709    4.80
Vardas93711     Pavarde93711    4.52
Vardas93716     Pavarde93716    2.92
Vardas93717     Pavarde93717    4.56
Vardas93718     Pavarde93718    4.68
Vardas93719     Pavarde93719    2.84
Vardas93720     Pavarde93720    2.60
Vardas93721     Pavarde93721    4.00
Vardas93722     Pavarde93722    3.96
Vardas93724     Pavarde93724    3.60
Vardas93734     Pavarde93734    2.92
Vardas93735     Pavarde93735    3.08
Vardas93736     Pavarde93736    4.96
Vardas93737     Pavarde93737    4.08
Vardas93738     Pavarde93738    4.00
Vardas93739     Pavarde93739    3.68
Vardas93741     Pavarde93741    4.48
Vardas93744     Pavarde93744    4.04
Vardas93747     Pavarde93747    4.60
Vardas93750     Pavarde93750    3.64
Vardas93754     Pavarde93754    3.92
Vardas93756     Pavarde93756    3.12
Vardas93757     Pavarde93757    3.12
Vardas93758     Pavarde93758    2.76
Vardas93763     Pavarde93763    3.16
Vardas93771     Pavarde93771    4.12
Vardas93773     Pavarde93773    3.24
Vardas93776     Pavarde93776    4.16
Vardas93778     Pavarde93778    4.16
Vardas93780     Pavarde93780    3.16
Vardas93783     Pavarde93783    3.56
Vardas93784     Pavarde93784    3.24
Vardas93785     Pavarde93785    4.16
Vardas93786     Pavarde93786    3.96
Vardas93787     Pavarde93787    3.08
Vardas93789     Pavarde93789    2.96
Vardas93791     Pavarde93791    2.84
Vardas93792     Pavarde93792    3.40
Vardas93794     Pavarde93794    3.36
Vardas93798     Pavarde93798    3.16
Vardas93800     Pavarde93800    4.28
Vardas93802     Pavarde93802    2.12
Vardas93805     Pavarde93805    2.60
Vardas93810     Pavarde93810    4.24
Vardas93812     Pavarde93812    4.24
Vardas93813     Pavarde93813    4.08
Vardas93816     Pavarde93816    4.00
Vardas93821     Pavarde93821    4.32
Vardas93822     Pavarde93822    3.28
Vardas93823     Pavarde93823    3.92
Vardas93825     Pavarde93825    4.00
Vardas93826     Pavarde93826    2.52
Vardas93828     Pavarde93828    3.76
Vardas93830     Pavarde93830    3.36
Vardas93831     Pavarde93831    4.16
Vardas93832     Pavarde93832    3.32
Vardas93833     Pavarde93833    2.76
Vardas93838     Pavarde93838    4.60
Vardas93839     Pavarde93839    4.92
Vardas93840     Pavarde93840    3.56
Vardas93846     Pavarde93846    3.80
Vardas93847     Pavarde93847    4.04
Vardas93848     Pavarde93848    3.76
Vardas93850     Pavarde93850    4.28
Vardas93853     Pavarde93853    3.84
Vardas93857     Pavarde93857    3.92
Vardas93860     Pavarde93860    3.68
Vardas93861     Pavarde93861    3.16
Vardas93862     Pavarde93862    3.80
Vardas93865     Pavarde93865    4.44
Vardas93870     Pavarde93870    2.80
Vardas93872     Pavarde93872    4.68
Vardas93878     Pavarde93878    3.80
Vardas93879     Pavarde93879    2.96
Vardas93880     Pavarde93880    3.92
Vardas93885     Pavarde93885    3.48
Vardas93887     Pavarde93887    2.76
Vardas93890     Pavarde93890    4.48
Vardas93891     Pavarde93891    3.40
Vardas93893     Pavarde93893    3.40
Vardas93896     Pavarde93896    3.32
Vardas93897     Pavarde93897    2.68
Vardas93899     Pavarde93899    2.52
Vardas93900     Pavarde93900    4.16
Vardas93904     Pavarde93904    4.96
Vardas93910     Pavarde93910    3.28
Vardas93915     Pavarde93915    3.52
Vardas93918     Pavarde93918    3.20
Vardas93926     Pavarde93926    2.84
Vardas93927     Pavarde93927    2.44
Vardas93928     Pavarde93928    2.96
Vardas93930     Pavarde93930    3.12
Vardas93932     Pavarde93932    4.28
Vardas93933     Pavarde93933    4.76
Vardas93936     Pavarde93936    4.36
Vardas93937     Pavarde93937    4.72
Vardas93942     Pavarde93942    3.80
Vardas93943     Pavarde93943    4.68
Vardas93946     Pavarde93946    4.56
Vardas93947     Pavarde93947    4.52
Vardas93948     Pavarde93948    4.20
Vardas93949     Pavarde93949    2.84
Vardas93951     Pavarde93951    3.00
Vardas93953     Pavarde93953    3.28
Vardas93955     Pavarde93955    3.40
Vardas93957     Pavarde93957    3.16
Vardas93959     Pavarde93959    4.00
Vardas93963     Pavarde93963    2.92
Vardas93964     Pavarde93964    4.16
Vardas93966     Pavarde93966    3.32
Vardas93969     Pavarde93969    3.44
Vardas93970     Pavarde93970    4.56
Vardas93971     Pavarde93971    2.44
Vardas93974     Pavarde93974    4.52
Vardas93975     Pavarde93975    4.88
Vardas93977     Pavarde93977    3.44
Vardas93982     Pavarde93982    3.24
Vardas93983     Pavarde93983    4.68
Vardas93989     Pavarde93989    3.48
Vardas93991     Pavarde93991    4.36
Vardas93992     Pavarde93992    3.56
Vardas93996     Pavarde93996    3.00
Vardas94001     Pavarde94001    3.52
Vardas94005     Pavarde94005    4.12
Vardas94009     Pavarde94009    2.80
Vardas94010     Pavarde94010    3.96
Vardas94016     Pavarde94016    3.60
Vardas94018     Pavarde94018    4.80
Vardas94020     Pavarde94020    3.96
Vardas94021     Pavarde94021    4.12
Vardas94023     Pavarde94023    2.20
Vardas94025     Pavarde94025    4.40
Vardas94027     Pavarde94027    4.96
Vardas94029     Pavarde94029    4.44
Vardas94032     Pavarde94032    1.80
Vardas94035     Pavarde94035    4.80
Vardas94038     Pavarde94038    4.12
Vardas94039     Pavarde94039    4.88
Vardas94040     Pavarde94040    4.48
Vardas94041     Pavarde94041    4.68
Vardas94044     Pavarde94044    2.52
Vardas94045     Pavarde94045    4.12
Vardas94048     Pavarde94048    4.60
Vardas94052     Pavarde94052    2.52
Vardas94053     Pavarde94053    3.64
Vardas94054     Pavarde94054    2.44
Vardas94066     Pavarde94066    3.28
Vardas94069     Pavarde94069    3.84
Vardas94072     Pavarde94072    4.96
Vardas94073     Pavarde94073    4.64
Vardas94076     Pavarde94076    3.64
Vardas94079     Pavarde94079    2.28
Vardas94080     Pavarde94080    2.84
Vardas94081     Pavarde94081    4.88
Vardas94083     Pavarde94083    4.44
Vardas94085     Pavarde94085    3.56
Vardas94089     Pavarde94089    4.60
Vardas94090     Pavarde94090    2.64
Vardas94091     Pavarde94091    4.80
Vardas94094     Pavarde94094    3.52
Vardas94096     Pavarde94096    3.16
Vardas94099     Pavarde94099    4.64
Vardas94106     Pavarde94106    3.28
Vardas94107     Pavarde94107    4.00
Vardas94108     Pavarde94108    4.64
Vardas94111     Pavarde94111    4.28
Vardas94113     Pavarde94113    3.76
Vardas94115     Pavarde94115    2.76
Vardas94116     Pavarde94116    3.16
Vardas94117     Pavarde94117    3.76
Vardas94120     Pavarde94120    4.84
Vardas94122     Pavarde94122    3.80
Vardas94124     Pavarde94124    2.28
Vardas94126     Pavarde94126    3.36
Vardas94128     Pavarde94128    3.20
Vardas94129     Pavarde94129    3.32
Vardas94130     Pavarde94130    3.56
Vardas94131     Pavarde94131    4.80
Vardas94132     Pavarde94132    4.72
Vardas94137     Pavarde94137    3.76
Vardas94138     Pavarde94138    2.32
Vardas94139     Pavarde94139    4.16
Vardas94141     Pavarde94141    1.96
Vardas94142     Pavarde94142    2.76
Vardas94143     Pavarde94143    3.60
Vardas94144     Pavarde94144    4.24
Vardas94145     Pavarde94145    2.84
Vardas94149     Pavarde94149    3.92
Vardas94150     Pavarde94150    4.04
Vardas94151     Pavarde94151    2.36
Vardas94153     Pavarde94153    3.64
Vardas94156     Pavarde94156    4.56
Vardas94158     Pavarde94158    3.24
Vardas94159     Pavarde94159    3.20
Vardas94162     Pavarde94162    2.24
Vardas94163     Pavarde94163    2.76
Vardas94166     Pavarde94166    4.44
Vardas94168     Pavarde94168    2.84
Vardas94170     Pavarde94170    4.28
Vardas94171     Pavarde94171    3.20
Vardas94173     Pavarde94173    4.64
Vardas94177     Pavarde94177    2.64
Vardas94180     Pavarde94180    3.12
Vardas94181     Pavarde94181    2.60
Vardas94182     Pavarde94182    3.76
Vardas94190     Pavarde94190    2.68
Vardas94192     Pavarde94192    4.12
Vardas94195     Pavarde94195    3.00
Vardas94197     Pavarde94197    3.52
Vardas94200     Pavarde94200    3.92
Vardas94201     Pavarde94201    4.08
Vardas94202     Pavarde94202    3.36
Vardas94212     Pavarde94212    3.20
Vardas94216     Pavarde94216    3.12
Vardas94224     Pavarde94224    4.64
Vardas94225     Pavarde94225    3.40
Vardas94232     Pavarde94232    3.36
Vardas94233     Pavarde94233    4.96
Vardas94234     Pavarde94234    4.40
Vardas94235     Pavarde94235    3.48
Vardas94240     Pavarde94240    3.40
Vardas94242     Pavarde94242    4.96
Vardas94243     Pavarde94243    4.08
Vardas94244     Pavarde94244    4.12
Vardas94245     Pavarde94245    4.32
Vardas94246     Pavarde94246    4.88
Vardas94248     Pavarde94248    2.60
Vardas94252     Pavarde94252    4.16
Vardas94253     Pavarde94253    3.60
Vardas94255     Pavarde94255    4.00
Vardas94258     Pavarde94258    4.28
Vardas94261     Pavarde94261    4.44
Vardas94262     Pavarde94262    3.32
Vardas94269     Pavarde94269    3.12
Vardas94270     Pavarde94270    3.60
Vardas94271     Pavarde94271    3.92
Vardas94272     Pavarde94272    3.80
Vardas94277     Pavarde94277    4.04
Vardas94278     Pavarde94278    4.40
Vardas94279     Pavarde94279    4.52
Vardas94281     Pavarde94281    2.56
Vardas94284     Pavarde94284    2.16
Vardas94285     Pavarde94285    4.72
Vardas94286     Pavarde94286    4.00
Vardas94288     Pavarde94288    3.80
Vardas94289     Pavarde94289    3.92
Vardas94292     Pavarde94292    3.92
Vardas94293     Pavarde94293    3.24
Vardas94294     Pavarde94294    4.28
Vardas94295     Pavarde94295    4.36
Vardas94296     Pavarde94296    1.80
Vardas94299     Pavarde94299    4.28
Vardas94301     Pavarde94301    4.16
Vardas94303     Pavarde94303    4.04
Vardas94305     Pavarde94305    3.68
Vardas94307     Pavarde94307    4.00
Vardas94308     Pavarde94308    4.84
Vardas94310     Pavarde94310    3.96
Vardas94315     Pavarde94315    2.48
Vardas94316     Pavarde94316    4.96
Vardas94317     Pavarde94317    3.84
Vardas94320     Pavarde94320    3.36
Vardas94322     Pavarde94322    4.20
Vardas94327     Pavarde94327    4.60
Vardas94330     Pavarde94330    3.64
Vardas94335     Pavarde94335    3.32
Vardas94336     Pavarde94336    3.08
Vardas94340     Pavarde94340    4.40
Vardas94342     Pavarde94342    2.76
Vardas94343     Pavarde94343    3.36
Vardas94344     Pavarde94344    2.64
Vardas94345     Pavarde94345    2.52
Vardas94346     Pavarde94346    3.76
Vardas94349     Pavarde94349    4.40
Vardas94354     Pavarde94354    4.40
Vardas94356     Pavarde94356    2.28
Vardas94358     Pavarde94358    3.48
Vardas94359     Pavarde94359    4.12
Vardas94363     Pavarde94363    4.80
Vardas94365     Pavarde94365    3.08
Vardas94366     Pavarde94366    2.84
Vardas94367     Pavarde94367    4.40
Vardas94368     Pavarde94368    4.16
Vardas94369     Pavarde94369    4.52
Vardas94373     Pavarde94373    2.60
Vardas94376     Pavarde94376    3.64
Vardas94377     Pavarde94377    2.68
Vardas94378     Pavarde94378    4.12
Vardas94379     Pavarde94379    4.84
Vardas94382     Pavarde94382    4.04
Vardas94383     Pavarde94383    3.72
Vardas94384     Pavarde94384    3.80
Vardas94386     Pavarde94386    4.88
Vardas94390     Pavarde94390    3.16
Vardas94393     Pavarde94393    3.40
Vardas94394     Pavarde94394    2.96
Vardas94395     Pavarde94395    4.44
Vardas94397     Pavarde94397    3.56
Vardas94399     Pavarde94399    3.52
Vardas94400     Pavarde94400    3.84
Vardas94402     Pavarde94402    4.76
Vardas94407     Pavarde94407    3.84
Vardas94408     Pavarde94408    3.32
Vardas94410     Pavarde94410    2.36
Vardas94416     Pavarde94416    2.96
Vardas94417     Pavarde94417    2.20
Vardas94420     Pavarde94420    3.52
Vardas94421     Pavarde94421    4.16
Vardas94429     Pavarde94429    2.52
Vardas94431     Pavarde94431    4.84
Vardas94434     Pavarde94434    2.44
Vardas94435     Pavarde94435    3.28
Vardas94436     Pavarde94436    3.00
Vardas94438     Pavarde94438    3.88
Vardas94439     Pavarde94439    2.36
Vardas94441     Pavarde94441    4.52
Vardas94443     Pavarde94443    3.72
Vardas94445     Pavarde94445    4.88
Vardas94447     Pavarde94447    2.52
Vardas94450     Pavarde94450    4.92
Vardas94451     Pavarde94451    4.00
