Vardas         Pavarde        Galutinis balas (vid.)
Vardas7912      Pavarde7912     6.80
Vardas7913      Pavarde7913     5.76
Vardas7914      Pavarde7914     5.28
Vardas7915      Pavarde7915     7.60
Vardas7916      Pavarde7916     5.04
Vardas7917      Pavarde7917     5.24
Vardas7918      Pavarde7918     5.28
Vardas7919      Pavarde7919     6.32
Vardas7920      Pavarde7920     5.24
Vardas7921      Pavarde7921     5.56
Vardas7922      Pavarde7922     8.04
Vardas7923      Pavarde7923     5.20
Vardas7924      Pavarde7924     5.68
Vardas7930      Pavarde7930     5.92
Vardas7932      Pavarde7932     7.64
Vardas7933      Pavarde7933     7.08
Vardas7934      Pavarde7934     6.48
Vardas7935      Pavarde7935     5.96
Vardas7937      Pavarde7937     8.16
Vardas7939      Pavarde7939     6.64
Vardas7940      Pavarde7940     5.04
Vardas7942      Pavarde7942     5.52
Vardas7946      Pavarde7946     7.56
Vardas7947      Pavarde7947     6.52
Vardas7948      Pavarde7948     9.28
Vardas7952      Pavarde7952     7.28
Vardas7954      Pavarde7954     7.20
Vardas7956      Pavarde7956     7.32
Vardas7957      Pavarde7957     7.44
Vardas7958      Pavarde7958     7.72
Vardas7960      Pavarde7960     5.92
Vardas7963      Pavarde7963     5.72
Vardas7964      Pavarde7964     5.08
Vardas7965      Pavarde7965     8.72
Vardas7968      Pavarde7968     8.00
Vardas7970      Pavarde7970     7.68
Vardas7971      Pavarde7971     8.96
Vardas7972      Pavarde7972     5.96
Vardas7973      Pavarde7973     8.08
Vardas7975      Pavarde7975     7.48
Vardas7977      Pavarde7977     6.04
Vardas7981      Pavarde7981     6.56
Vardas7982      Pavarde7982     6.28
Vardas7983      Pavarde7983     5.40
Vardas7984      Pavarde7984     6.28
Vardas7985      Pavarde7985     8.24
Vardas7986      Pavarde7986     5.16
Vardas7987      Pavarde7987     5.76
Vardas7988      Pavarde7988     6.88
Vardas7989      Pavarde7989     8.40
Vardas7990      Pavarde7990     7.84
Vardas7992      Pavarde7992     5.92
Vardas7994      Pavarde7994     6.96
Vardas7995      Pavarde7995     5.76
Vardas7997      Pavarde7997     7.00
Vardas7998      Pavarde7998     7.68
Vardas8001      Pavarde8001     5.16
Vardas8003      Pavarde8003     8.48
Vardas8004      Pavarde8004     7.80
Vardas8005      Pavarde8005     5.64
Vardas8006      Pavarde8006     5.20
Vardas8008      Pavarde8008     5.00
Vardas8009      Pavarde8009     7.28
Vardas8011      Pavarde8011     7.80
Vardas8015      Pavarde8015     6.08
Vardas8016      Pavarde8016     5.52
Vardas8017      Pavarde8017     6.56
Vardas8018      Pavarde8018     7.48
Vardas8019      Pavarde8019     6.40
Vardas8020      Pavarde8020     6.48
Vardas8022      Pavarde8022     5.12
Vardas8026      Pavarde8026     7.44
Vardas8028      Pavarde8028     5.36
Vardas8030      Pavarde8030     5.20
Vardas8031      Pavarde8031     8.44
Vardas8034      Pavarde8034     5.28
Vardas8035      Pavarde8035     6.32
Vardas8036      Pavarde8036     5.92
Vardas8041      Pavarde8041     7.68
Vardas8042      Pavarde8042     5.24
Vardas8043      Pavarde8043     6.00
Vardas8044      Pavarde8044     5.08
Vardas8045      Pavarde8045     5.84
Vardas8046      Pavarde8046     7.28
Vardas8049      Pavarde8049     5.04
Vardas8051      Pavarde8051     7.40
Vardas8052      Pavarde8052     7.04
Vardas8055      Pavarde8055     7.36
Vardas8057      Pavarde8057     5.44
Vardas8063      Pavarde8063     7.24
Vardas8064      Pavarde8064     5.84
Vardas8066      Pavarde8066     7.04
Vardas8068      Pavarde8068     7.96
Vardas8069      Pavarde8069     8.88
Vardas8070      Pavarde8070     6.28
Vardas8073      Pavarde8073     5.68
Vardas8075      Pavarde8075     7.36
Vardas8076      Pavarde8076     5.32
Vardas8077      Pavarde8077     7.56
Vardas8078      Pavarde8078     5.96
Vardas8080      Pavarde8080     8.00
Vardas8081      Pavarde8081     7.96
Vardas8083      Pavarde8083     5.96
Vardas8085      Pavarde8085     6.28
Vardas8087      Pavarde8087     5.04
Vardas8088      Pavarde8088     7.40
Vardas8089      Pavarde8089     6.12
Vardas8090      Pavarde8090     6.84
Vardas8091      Pavarde8091     6.68
Vardas8094      Pavarde8094     5.80
Vardas8095      Pavarde8095     5.56
Vardas8101      Pavarde8101     5.04
Vardas8103      Pavarde8103     6.16
Vardas8105      Pavarde8105     7.48
Vardas8110      Pavarde8110     8.72
Vardas8111      Pavarde8111     6.28
Vardas8112      Pavarde8112     6.24
Vardas8114      Pavarde8114     7.92
Vardas8117      Pavarde8117     5.88
Vardas8118      Pavarde8118     6.08
Vardas8120      Pavarde8120     8.96
Vardas8122      Pavarde8122     8.32
Vardas8125      Pavarde8125     7.00
Vardas8127      Pavarde8127     8.08
Vardas8129      Pavarde8129     5.12
Vardas8131      Pavarde8131     5.28
Vardas8133      Pavarde8133     6.44
Vardas8134      Pavarde8134     7.48
Vardas8136      Pavarde8136     6.12
Vardas8138      Pavarde8138     7.64
Vardas8141      Pavarde8141     6.28
Vardas8144      Pavarde8144     9.12
Vardas8145      Pavarde8145     5.72
Vardas8147      Pavarde8147     7.64
Vardas8148      Pavarde8148     5.32
Vardas8149      Pavarde8149     5.44
Vardas8150      Pavarde8150     5.64
Vardas8154      Pavarde8154     5.12
Vardas8155      Pavarde8155     5.36
Vardas8156      Pavarde8156     6.20
Vardas8158      Pavarde8158     5.48
Vardas8159      Pavarde8159     7.80
Vardas8160      Pavarde8160     6.04
Vardas8161      Pavarde8161     5.20
Vardas8162      Pavarde8162     8.52
Vardas8166      Pavarde8166     8.36
Vardas8168      Pavarde8168     7.52
Vardas8170      Pavarde8170     6.12
Vardas8171      Pavarde8171     5.04
Vardas8173      Pavarde8173     7.28
Vardas8174      Pavarde8174     6.20
Vardas8175      Pavarde8175     6.28
Vardas8176      Pavarde8176     5.08
Vardas8178      Pavarde8178     7.00
Vardas8179      Pavarde8179     8.16
Vardas8181      Pavarde8181     6.28
Vardas8186      Pavarde8186     8.52
Vardas8187      Pavarde8187     7.72
Vardas8188      Pavarde8188     7.64
Vardas8191      Pavarde8191     8.92
Vardas8193      Pavarde8193     6.84
Vardas8194      Pavarde8194     6.72
Vardas8196      Pavarde8196     6.64
Vardas8198      Pavarde8198     5.24
Vardas8201      Pavarde8201     7.04
Vardas8203      Pavarde8203     5.40
Vardas8205      Pavarde8205     8.00
Vardas8207      Pavarde8207     7.64
Vardas8210      Pavarde8210     6.68
Vardas8211      Pavarde8211     7.08
Vardas8213      Pavarde8213     7.52
Vardas8214      Pavarde8214     6.08
Vardas8215      Pavarde8215     7.64
Vardas8217      Pavarde8217     9.36
Vardas8218      Pavarde8218     6.32
Vardas8219      Pavarde8219     7.48
Vardas8220      Pavarde8220     5.08
Vardas8221      Pavarde8221     6.72
Vardas8223      Pavarde8223     7.52
Vardas8230      Pavarde8230     7.72
Vardas8231      Pavarde8231     5.56
Vardas8232      Pavarde8232     6.72
Vardas8235      Pavarde8235     5.48
Vardas8237      Pavarde8237     5.76
Vardas8238      Pavarde8238     7.96
Vardas8240      Pavarde8240     5.36
Vardas8241      Pavarde8241     7.20
Vardas8244      Pavarde8244     6.56
Vardas8245      Pavarde8245     7.28
Vardas8246      Pavarde8246     8.64
Vardas8250      Pavarde8250     7.96
Vardas8251      Pavarde8251     8.40
Vardas8252      Pavarde8252     6.80
Vardas8255      Pavarde8255     6.76
Vardas8258      Pavarde8258     9.28
Vardas8260      Pavarde8260     5.68
Vardas8261      Pavarde8261     5.28
Vardas8262      Pavarde8262     7.48
Vardas8263      Pavarde8263     6.76
Vardas8264      Pavarde8264     6.44
Vardas8265      Pavarde8265     8.08
Vardas8266      Pavarde8266     5.96
Vardas8268      Pavarde8268     7.20
Vardas8272      Pavarde8272     6.24
Vardas8276      Pavarde8276     6.92
Vardas8278      Pavarde8278     6.52
Vardas8279      Pavarde8279     6.80
Vardas8282      Pavarde8282     5.52
Vardas8285      Pavarde8285     7.16
Vardas8287      Pavarde8287     6.64
Vardas8289      Pavarde8289     5.84
Vardas8290      Pavarde8290     7.84
Vardas8291      Pavarde8291     7.04
Vardas8292      Pavarde8292     6.04
Vardas8296      Pavarde8296     6.52
Vardas8297      Pavarde8297     7.08
Vardas8299      Pavarde8299     5.56
Vardas8300      Pavarde8300     5.76
Vardas8302      Pavarde8302     7.88
Vardas8303      Pavarde8303     8.64
Vardas8304      Pavarde8304     6.44
Vardas8305      Pavarde8305     6.76
Vardas8306      Pavarde8306     6.08
Vardas8307      Pavarde8307     5.24
Vardas8309      Pavarde8309     7.20
Vardas8311      Pavarde8311     6.20
Vardas8316      Pavarde8316     6.84
Vardas8317      Pavarde8317     6.72
Vardas8321      Pavarde8321     7.44
Vardas8322      Pavarde8322     8.40
Vardas8325      Pavarde8325     5.80
Vardas8327      Pavarde8327     7.08
Vardas8328      Pavarde8328     5.84
Vardas8330      Pavarde8330     7.72
Vardas8332      Pavarde8332     6.32
Vardas8333      Pavarde8333     6.12
Vardas8335      Pavarde8335     5.32
Vardas8336      Pavarde8336     5.64
Vardas8337      Pavarde8337     6.16
Vardas8338      Pavarde8338     8.28
Vardas8339      Pavarde8339     5.48
Vardas8340      Pavarde8340     7.04
Vardas8341      Pavarde8341     7.16
Vardas8342      Pavarde8342     6.72
Vardas8343      Pavarde8343     6.64
Vardas8345      Pavarde8345     8.88
Vardas8346      Pavarde8346     6.20
Vardas8347      Pavarde8347     5.08
Vardas8348      Pavarde8348     5.24
Vardas8351      Pavarde8351     5.88
Vardas8353      Pavarde8353     6.92
Vardas8354      Pavarde8354     5.60
Vardas8355      Pavarde8355     8.04
Vardas8356      Pavarde8356     5.24
Vardas8357      Pavarde8357     7.00
Vardas8358      Pavarde8358     5.48
Vardas8359      Pavarde8359     6.08
Vardas8361      Pavarde8361     7.72
Vardas8362      Pavarde8362     8.72
Vardas8365      Pavarde8365     7.16
Vardas8366      Pavarde8366     7.20
Vardas8367      Pavarde8367     7.76
Vardas8369      Pavarde8369     8.32
Vardas8371      Pavarde8371     5.88
Vardas8372      Pavarde8372     6.80
Vardas8373      Pavarde8373     6.12
Vardas8374      Pavarde8374     7.76
Vardas8375      Pavarde8375     6.92
Vardas8377      Pavarde8377     5.24
Vardas8378      Pavarde8378     7.04
Vardas8379      Pavarde8379     5.16
Vardas8381      Pavarde8381     6.64
Vardas8383      Pavarde8383     7.20
Vardas8384      Pavarde8384     6.52
Vardas8385      Pavarde8385     6.60
Vardas8386      Pavarde8386     5.92
Vardas8387      Pavarde8387     7.76
Vardas8388      Pavarde8388     8.24
Vardas8389      Pavarde8389     7.64
Vardas8391      Pavarde8391     5.12
Vardas8392      Pavarde8392     8.40
Vardas8394      Pavarde8394     7.84
Vardas8395      Pavarde8395     7.48
Vardas8396      Pavarde8396     7.72
Vardas8397      Pavarde8397     6.00
Vardas8398      Pavarde8398     7.44
Vardas8399      Pavarde8399     5.64
Vardas8402      Pavarde8402     7.36
Vardas8403      Pavarde8403     5.52
Vardas8404      Pavarde8404     5.48
Vardas8406      Pavarde8406     6.24
Vardas8408      Pavarde8408     7.04
Vardas8409      Pavarde8409     5.84
Vardas8410      Pavarde8410     7.60
Vardas8413      Pavarde8413     5.72
Vardas8414      Pavarde8414     6.56
Vardas8415      Pavarde8415     7.08
Vardas8416      Pavarde8416     8.24
Vardas8417      Pavarde8417     7.60
Vardas8418      Pavarde8418     7.52
Vardas8420      Pavarde8420     5.96
Vardas8421      Pavarde8421     7.28
Vardas8424      Pavarde8424     8.32
Vardas8425      Pavarde8425     7.40
Vardas8427      Pavarde8427     6.08
Vardas8429      Pavarde8429     5.68
Vardas8430      Pavarde8430     5.36
Vardas8431      Pavarde8431     7.08
Vardas8432      Pavarde8432     8.04
Vardas8433      Pavarde8433     5.88
Vardas8434      Pavarde8434     6.80
Vardas8435      Pavarde8435     7.28
Vardas8436      Pavarde8436     5.24
Vardas8437      Pavarde8437     7.20
Vardas8438      Pavarde8438     8.88
Vardas8439      Pavarde8439     5.76
Vardas8440      Pavarde8440     5.20
Vardas8441      Pavarde8441     7.76
Vardas8442      Pavarde8442     7.92
Vardas8443      Pavarde8443     5.84
Vardas8445      Pavarde8445     6.12
Vardas8448      Pavarde8448     5.76
Vardas8449      Pavarde8449     5.92
Vardas8451      Pavarde8451     7.52
Vardas8454      Pavarde8454     5.64
Vardas8455      Pavarde8455     7.40
Vardas8456      Pavarde8456     6.96
Vardas8457      Pavarde8457     5.08
Vardas8459      Pavarde8459     7.96
Vardas8461      Pavarde8461     6.68
Vardas8464      Pavarde8464     7.04
Vardas8468      Pavarde8468     6.16
Vardas8469      Pavarde8469     7.08
Vardas8475      Pavarde8475     8.04
Vardas8477      Pavarde8477     8.32
Vardas8478      Pavarde8478     7.96
Vardas8479      Pavarde8479     5.80
Vardas8480      Pavarde8480     5.28
Vardas8483      Pavarde8483     5.36
Vardas8488      Pavarde8488     8.64
Vardas8489      Pavarde8489     8.24
Vardas8490      Pavarde8490     8.00
Vardas8492      Pavarde8492     5.04
Vardas8493      Pavarde8493     6.40
Vardas8494      Pavarde8494     6.36
Vardas8498      Pavarde8498     7.00
Vardas8499      Pavarde8499     6.52
Vardas8503      Pavarde8503     8.24
Vardas8504      Pavarde8504     5.48
Vardas8506      Pavarde8506     5.00
Vardas8508      Pavarde8508     6.52
Vardas8509      Pavarde8509     5.56
Vardas8511      Pavarde8511     6.44
Vardas8515      Pavarde8515     6.00
Vardas8520      Pavarde8520     6.64
Vardas8521      Pavarde8521     8.08
Vardas8522      Pavarde8522     5.48
Vardas8523      Pavarde8523     7.28
Vardas8526      Pavarde8526     6.96
Vardas8528      Pavarde8528     5.84
Vardas8529      Pavarde8529     7.16
Vardas8532      Pavarde8532     5.52
Vardas8535      Pavarde8535     6.16
Vardas8536      Pavarde8536     6.72
Vardas8537      Pavarde8537     6.40
Vardas8539      Pavarde8539     7.12
Vardas8541      Pavarde8541     5.96
Vardas8546      Pavarde8546     7.60
Vardas8547      Pavarde8547     5.24
Vardas8548      Pavarde8548     8.04
Vardas8549      Pavarde8549     8.64
Vardas8552      Pavarde8552     6.04
Vardas8554      Pavarde8554     8.48
Vardas8556      Pavarde8556     5.40
Vardas8557      Pavarde8557     5.16
Vardas8559      Pavarde8559     5.16
Vardas8561      Pavarde8561     8.56
Vardas8562      Pavarde8562     7.48
Vardas8563      Pavarde8563     8.64
Vardas8565      Pavarde8565     7.36
Vardas8567      Pavarde8567     7.00
Vardas8569      Pavarde8569     7.12
Vardas8573      Pavarde8573     8.12
Vardas8574      Pavarde8574     6.36
Vardas8579      Pavarde8579     5.20
Vardas8581      Pavarde8581     8.80
Vardas8582      Pavarde8582     7.72
Vardas8583      Pavarde8583     6.84
Vardas8585      Pavarde8585     6.00
Vardas8587      Pavarde8587     6.52
Vardas8589      Pavarde8589     6.48
Vardas8590      Pavarde8590     7.52
Vardas8591      Pavarde8591     6.84
Vardas8594      Pavarde8594     7.80
Vardas8595      Pavarde8595     5.92
Vardas8596      Pavarde8596     6.52
Vardas8600      Pavarde8600     6.60
Vardas8602      Pavarde8602     9.04
Vardas8604      Pavarde8604     5.96
Vardas8606      Pavarde8606     7.16
Vardas8609      Pavarde8609     8.04
Vardas8611      Pavarde8611     7.36
Vardas8612      Pavarde8612     6.16
Vardas8613      Pavarde8613     5.80
Vardas8614      Pavarde8614     6.72
Vardas8616      Pavarde8616     7.52
Vardas8620      Pavarde8620     6.72
Vardas8622      Pavarde8622     5.96
Vardas8623      Pavarde8623     6.56
Vardas8630      Pavarde8630     6.88
Vardas8632      Pavarde8632     6.92
Vardas8635      Pavarde8635     7.12
Vardas8638      Pavarde8638     8.60
Vardas8640      Pavarde8640     6.12
Vardas8642      Pavarde8642     8.04
Vardas8643      Pavarde8643     5.80
Vardas8644      Pavarde8644     5.96
Vardas8645      Pavarde8645     5.72
Vardas8647      Pavarde8647     5.28
Vardas8648      Pavarde8648     5.16
Vardas8650      Pavarde8650     8.56
Vardas8652      Pavarde8652     7.44
Vardas8654      Pavarde8654     5.96
Vardas8655      Pavarde8655     8.00
Vardas8657      Pavarde8657     6.52
Vardas8658      Pavarde8658     5.08
Vardas8660      Pavarde8660     6.48
Vardas8661      Pavarde8661     5.64
Vardas8662      Pavarde8662     5.92
Vardas8663      Pavarde8663     5.52
Vardas8664      Pavarde8664     7.32
Vardas8668      Pavarde8668     7.12
Vardas8670      Pavarde8670     7.64
Vardas8671      Pavarde8671     6.72
Vardas8672      Pavarde8672     5.60
Vardas8674      Pavarde8674     5.88
Vardas8675      Pavarde8675     5.72
Vardas8678      Pavarde8678     6.44
Vardas8679      Pavarde8679     6.84
Vardas8680      Pavarde8680     6.36
Vardas8681      Pavarde8681     6.68
Vardas8682      Pavarde8682     6.56
Vardas8683      Pavarde8683     6.56
Vardas8684      Pavarde8684     5.92
Vardas8686      Pavarde8686     5.84
Vardas8687      Pavarde8687     7.80
Vardas8688      Pavarde8688     6.04
Vardas8689      Pavarde8689     7.04
Vardas8690      Pavarde8690     5.00
Vardas8694      Pavarde8694     6.16
Vardas8695      Pavarde8695     8.80
Vardas8696      Pavarde8696     8.80
Vardas8697      Pavarde8697     7.48
Vardas8698      Pavarde8698     7.00
Vardas8699      Pavarde8699     5.28
Vardas8702      Pavarde8702     6.88
Vardas8703      Pavarde8703     6.08
Vardas8709      Pavarde8709     9.12
Vardas8710      Pavarde8710     7.32
Vardas8712      Pavarde8712     5.32
Vardas8715      Pavarde8715     6.80
Vardas8717      Pavarde8717     5.40
Vardas8718      Pavarde8718     5.44
Vardas8719      Pavarde8719     5.24
Vardas8720      Pavarde8720     5.32
Vardas8721      Pavarde8721     5.48
Vardas8723      Pavarde8723     8.88
Vardas8724      Pavarde8724     6.48
Vardas8727      Pavarde8727     8.04
Vardas8728      Pavarde8728     7.08
Vardas8730      Pavarde8730     7.68
Vardas8731      Pavarde8731     7.64
Vardas8732      Pavarde8732     6.72
Vardas8734      Pavarde8734     5.36
Vardas8736      Pavarde8736     5.52
Vardas8739      Pavarde8739     8.44
Vardas8740      Pavarde8740     6.20
Vardas8741      Pavarde8741     6.60
Vardas8743      Pavarde8743     7.40
Vardas8744      Pavarde8744     7.84
Vardas8746      Pavarde8746     6.28
Vardas8747      Pavarde8747     5.76
Vardas8748      Pavarde8748     6.64
Vardas8749      Pavarde8749     5.36
Vardas8750      Pavarde8750     8.48
Vardas8752      Pavarde8752     6.04
Vardas8753      Pavarde8753     5.88
Vardas8754      Pavarde8754     5.76
Vardas8757      Pavarde8757     6.72
Vardas8760      Pavarde8760     7.20
Vardas8761      Pavarde8761     8.08
Vardas8762      Pavarde8762     6.80
Vardas8763      Pavarde8763     7.92
Vardas8764      Pavarde8764     5.40
Vardas8765      Pavarde8765     7.68
Vardas8766      Pavarde8766     6.52
Vardas8767      Pavarde8767     9.04
Vardas8768      Pavarde8768     6.28
Vardas8769      Pavarde8769     5.36
Vardas8771      Pavarde8771     8.04
Vardas8772      Pavarde8772     6.00
Vardas8774      Pavarde8774     6.76
Vardas8775      Pavarde8775     5.64
Vardas8776      Pavarde8776     5.72
Vardas8778      Pavarde8778     7.16
Vardas8779      Pavarde8779     8.64
Vardas8780      Pavarde8780     8.20
Vardas8781      Pavarde8781     6.92
Vardas8783      Pavarde8783     5.04
Vardas8789      Pavarde8789     7.20
Vardas8792      Pavarde8792     7.20
Vardas8793      Pavarde8793     5.32
Vardas8799      Pavarde8799     7.96
Vardas8800      Pavarde8800     7.68
Vardas8801      Pavarde8801     6.36
Vardas8807      Pavarde8807     5.88
Vardas8809      Pavarde8809     6.36
Vardas8812      Pavarde8812     5.68
Vardas8813      Pavarde8813     8.44
Vardas8814      Pavarde8814     5.76
Vardas8815      Pavarde8815     5.08
Vardas8817      Pavarde8817     8.60
Vardas8818      Pavarde8818     5.60
Vardas8819      Pavarde8819     5.48
Vardas8820      Pavarde8820     7.48
Vardas8822      Pavarde8822     8.88
Vardas8823      Pavarde8823     7.52
Vardas8824      Pavarde8824     8.24
Vardas8825      Pavarde8825     6.72
Vardas8827      Pavarde8827     5.64
Vardas8828      Pavarde8828     5.56
Vardas8830      Pavarde8830     8.36
Vardas8831      Pavarde8831     5.60
Vardas8832      Pavarde8832     7.00
Vardas8834      Pavarde8834     6.40
Vardas8835      Pavarde8835     5.04
Vardas8837      Pavarde8837     5.48
Vardas8839      Pavarde8839     8.24
Vardas8840      Pavarde8840     5.16
Vardas8842      Pavarde8842     7.12
Vardas8843      Pavarde8843     5.84
Vardas8844      Pavarde8844     8.20
Vardas8847      Pavarde8847     5.68
Vardas8848      Pavarde8848     6.20
Vardas8849      Pavarde8849     7.64
Vardas8851      Pavarde8851     6.28
Vardas8860      Pavarde8860     7.28
Vardas8862      Pavarde8862     7.44
Vardas8863      Pavarde8863     5.32
Vardas8867      Pavarde8867     5.08
Vardas8868      Pavarde8868     6.16
Vardas8869      Pavarde8869     7.12
Vardas8870      Pavarde8870     7.76
Vardas8871      Pavarde8871     5.24
Vardas8872      Pavarde8872     7.04
Vardas8874      Pavarde8874     8.32
Vardas8875      Pavarde8875     6.76
Vardas8880      Pavarde8880     8.24
Vardas8882      Pavarde8882     7.68
Vardas8884      Pavarde8884     6.76
Vardas8885      Pavarde8885     5.88
Vardas8887      Pavarde8887     7.16
Vardas8890      Pavarde8890     8.80
Vardas8892      Pavarde8892     6.92
Vardas8893      Pavarde8893     7.84
Vardas8894      Pavarde8894     6.76
Vardas8896      Pavarde8896     6.00
Vardas8897      Pavarde8897     6.84
Vardas8898      Pavarde8898     5.92
Vardas8899      Pavarde8899     8.96
Vardas8901      Pavarde8901     7.48
Vardas8902      Pavarde8902     6.76
Vardas8904      Pavarde8904     6.76
Vardas8905      Pavarde8905     6.28
Vardas8909      Pavarde8909     5.20
Vardas8911      Pavarde8911     5.88
Vardas8912      Pavarde8912     7.84
Vardas8913      Pavarde8913     7.12
Vardas8914      Pavarde8914     7.36
Vardas8916      Pavarde8916     7.16
Vardas8917      Pavarde8917     5.36
Vardas8918      Pavarde8918     5.84
Vardas8920      Pavarde8920     5.88
Vardas8922      Pavarde8922     7.24
Vardas8923      Pavarde8923     5.24
Vardas8925      Pavarde8925     8.00
Vardas8926      Pavarde8926     6.52
Vardas8927      Pavarde8927     6.76
Vardas8932      Pavarde8932     6.56
Vardas8939      Pavarde8939     6.16
Vardas8940      Pavarde8940     7.00
Vardas8941      Pavarde8941     6.96
Vardas8942      Pavarde8942     7.96
Vardas8943      Pavarde8943     7.40
Vardas8948      Pavarde8948     5.72
Vardas8950      Pavarde8950     5.24
Vardas8952      Pavarde8952     5.68
Vardas8953      Pavarde8953     5.44
Vardas8955      Pavarde8955     8.04
Vardas8956      Pavarde8956     7.76
Vardas8957      Pavarde8957     7.08
Vardas8961      Pavarde8961     8.08
Vardas8962      Pavarde8962     6.28
Vardas8964      Pavarde8964     5.00
Vardas8965      Pavarde8965     6.32
Vardas8966      Pavarde8966     6.84
Vardas8967      Pavarde8967     7.76
Vardas8968      Pavarde8968     8.12
Vardas8969      Pavarde8969     5.00
Vardas8970      Pavarde8970     6.76
Vardas8971      Pavarde8971     5.76
Vardas8972      Pavarde8972     5.04
Vardas8975      Pavarde8975     5.72
Vardas8976      Pavarde8976     8.08
Vardas8979      Pavarde8979     7.80
Vardas8980      Pavarde8980     7.84
Vardas8981      Pavarde8981     5.56
Vardas8982      Pavarde8982     5.00
Vardas8983      Pavarde8983     6.04
Vardas8984      Pavarde8984     5.28
Vardas8986      Pavarde8986     5.20
Vardas8988      Pavarde8988     7.52
Vardas8989      Pavarde8989     6.64
Vardas8991      Pavarde8991     5.04
Vardas8992      Pavarde8992     6.32
Vardas8993      Pavarde8993     8.08
Vardas8997      Pavarde8997     8.96
Vardas8998      Pavarde8998     7.76
Vardas8999      Pavarde8999     8.12
Vardas9000      Pavarde9000     6.68
Vardas9004      Pavarde9004     8.16
Vardas9006      Pavarde9006     8.64
Vardas9007      Pavarde9007     7.32
Vardas9013      Pavarde9013     8.36
Vardas9015      Pavarde9015     7.52
Vardas9017      Pavarde9017     8.08
Vardas9019      Pavarde9019     7.52
Vardas9021      Pavarde9021     5.88
Vardas9023      Pavarde9023     6.56
Vardas9024      Pavarde9024     5.80
Vardas9025      Pavarde9025     8.04
Vardas9026      Pavarde9026     6.88
Vardas9027      Pavarde9027     5.40
Vardas9029      Pavarde9029     6.76
Vardas9030      Pavarde9030     6.00
Vardas9031      Pavarde9031     7.80
Vardas9032      Pavarde9032     5.76
Vardas9034      Pavarde9034     7.60
Vardas9035      Pavarde9035     6.88
Vardas9036      Pavarde9036     7.12
Vardas9037      Pavarde9037     5.36
Vardas9038      Pavarde9038     6.16
Vardas9039      Pavarde9039     7.32
Vardas9040      Pavarde9040     7.24
Vardas9041      Pavarde9041     8.64
Vardas9043      Pavarde9043     5.16
Vardas9045      Pavarde9045     7.56
Vardas9046      Pavarde9046     8.60
Vardas9049      Pavarde9049     5.92
Vardas9054      Pavarde9054     7.60
Vardas9055      Pavarde9055     6.20
Vardas9057      Pavarde9057     6.24
Vardas9058      Pavarde9058     5.72
Vardas9059      Pavarde9059     6.28
Vardas9061      Pavarde9061     7.00
Vardas9064      Pavarde9064     5.76
Vardas9065      Pavarde9065     5.76
Vardas9066      Pavarde9066     6.36
Vardas9071      Pavarde9071     7.44
Vardas9072      Pavarde9072     7.68
Vardas9073      Pavarde9073     7.44
Vardas9076      Pavarde9076     8.16
Vardas9077      Pavarde9077     6.88
Vardas9080      Pavarde9080     6.92
Vardas9081      Pavarde9081     8.00
Vardas9082      Pavarde9082     6.96
Vardas9086      Pavarde9086     6.56
Vardas9087      Pavarde9087     7.88
Vardas9088      Pavarde9088     8.72
Vardas9089      Pavarde9089     7.36
Vardas9092      Pavarde9092     7.08
Vardas9095      Pavarde9095     5.08
Vardas9097      Pavarde9097     6.84
Vardas9099      Pavarde9099     7.84
Vardas9101      Pavarde9101     8.04
Vardas9103      Pavarde9103     5.12
Vardas9104      Pavarde9104     6.52
Vardas9106      Pavarde9106     9.12
Vardas9107      Pavarde9107     8.80
Vardas9108      Pavarde9108     6.04
Vardas9113      Pavarde9113     5.12
Vardas9114      Pavarde9114     7.92
Vardas9116      Pavarde9116     7.12
Vardas9117      Pavarde9117     6.04
Vardas9119      Pavarde9119     6.72
Vardas9121      Pavarde9121     6.92
Vardas9123      Pavarde9123     6.28
Vardas9124      Pavarde9124     6.24
Vardas9126      Pavarde9126     7.68
Vardas9127      Pavarde9127     7.48
Vardas9128      Pavarde9128     5.48
Vardas9129      Pavarde9129     7.56
Vardas9130      Pavarde9130     7.52
Vardas9131      Pavarde9131     5.08
Vardas9132      Pavarde9132     5.04
Vardas9133      Pavarde9133     7.68
Vardas9134      Pavarde9134     7.68
Vardas9135      Pavarde9135     5.48
Vardas9136      Pavarde9136     5.56
Vardas9137      Pavarde9137     6.36
Vardas9139      Pavarde9139     8.36
Vardas9140      Pavarde9140     8.04
Vardas9141      Pavarde9141     7.76
Vardas9144      Pavarde9144     5.12
Vardas9145      Pavarde9145     8.08
Vardas9147      Pavarde9147     5.32
Vardas9149      Pavarde9149     7.88
Vardas9151      Pavarde9151     5.52
Vardas9152      Pavarde9152     6.36
Vardas9156      Pavarde9156     7.56
Vardas9157      Pavarde9157     7.68
Vardas9158      Pavarde9158     6.12
Vardas9160      Pavarde9160     6.64
Vardas9163      Pavarde9163     7.16
Vardas9165      Pavarde9165     5.00
Vardas9166      Pavarde9166     5.80
Vardas9167      Pavarde9167     7.16
Vardas9169      Pavarde9169     7.44
Vardas9172      Pavarde9172     5.92
Vardas9174      Pavarde9174     8.04
Vardas9175      Pavarde9175     6.56
Vardas9176      Pavarde9176     7.64
Vardas9177      Pavarde9177     6.24
Vardas9180      Pavarde9180     5.44
Vardas9182      Pavarde9182     6.64
