Vardas         Pavarde        Galutinis balas (vid.)
Vardas87940     Pavarde87940    6.04
Vardas87942     Pavarde87942    7.04
Vardas87944     Pavarde87944    7.08
Vardas87945     Pavarde87945    7.20
Vardas87946     Pavarde87946    5.84
Vardas87947     Pavarde87947    6.20
Vardas87950     Pavarde87950    5.52
Vardas87951     Pavarde87951    7.92
Vardas87952     Pavarde87952    5.36
Vardas87954     Pavarde87954    8.16
Vardas87955     Pavarde87955    7.00
Vardas87956     Pavarde87956    7.84
Vardas87957     Pavarde87957    8.40
Vardas87959     Pavarde87959    7.80
Vardas87961     Pavarde87961    5.44
Vardas87962     Pavarde87962    7.76
Vardas87964     Pavarde87964    6.00
Vardas87965     Pavarde87965    7.80
Vardas87967     Pavarde87967    6.44
Vardas87968     Pavarde87968    5.40
Vardas87969     Pavarde87969    7.40
Vardas87970     Pavarde87970    6.72
Vardas87971     Pavarde87971    8.00
Vardas87977     Pavarde87977    6.48
Vardas87979     Pavarde87979    5.76
Vardas87980     Pavarde87980    6.28
Vardas87981     Pavarde87981    7.12
Vardas87983     Pavarde87983    5.72
Vardas87984     Pavarde87984    7.16
Vardas87985     Pavarde87985    5.60
Vardas87986     Pavarde87986    5.04
Vardas87989     Pavarde87989    8.00
Vardas87990     Pavarde87990    7.24
Vardas87992     Pavarde87992    7.80
Vardas87995     Pavarde87995    7.04
Vardas87996     Pavarde87996    8.68
Vardas87997     Pavarde87997    8.40
Vardas87999     Pavarde87999    7.64
Vardas88003     Pavarde88003    5.80
Vardas88007     Pavarde88007    7.76
Vardas88008     Pavarde88008    6.36
Vardas88010     Pavarde88010    7.08
Vardas88012     Pavarde88012    5.92
Vardas88013     Pavarde88013    7.60
Vardas88014     Pavarde88014    8.00
Vardas88016     Pavarde88016    6.28
Vardas88019     Pavarde88019    5.28
Vardas88020     Pavarde88020    5.80
Vardas88021     Pavarde88021    6.80
Vardas88022     Pavarde88022    6.44
Vardas88023     Pavarde88023    8.28
Vardas88026     Pavarde88026    8.56
Vardas88027     Pavarde88027    5.56
Vardas88030     Pavarde88030    8.48
Vardas88035     Pavarde88035    6.72
Vardas88036     Pavarde88036    6.76
Vardas88042     Pavarde88042    8.48
Vardas88043     Pavarde88043    8.24
Vardas88047     Pavarde88047    7.32
Vardas88048     Pavarde88048    8.04
Vardas88049     Pavarde88049    6.92
Vardas88051     Pavarde88051    6.32
Vardas88054     Pavarde88054    6.20
Vardas88055     Pavarde88055    8.56
Vardas88057     Pavarde88057    6.64
Vardas88061     Pavarde88061    5.76
Vardas88064     Pavarde88064    6.36
Vardas88065     Pavarde88065    5.08
Vardas88066     Pavarde88066    8.64
Vardas88068     Pavarde88068    5.72
Vardas88071     Pavarde88071    7.08
Vardas88072     Pavarde88072    6.32
Vardas88073     Pavarde88073    7.56
Vardas88074     Pavarde88074    7.28
Vardas88075     Pavarde88075    6.16
Vardas88076     Pavarde88076    8.72
Vardas88077     Pavarde88077    5.08
Vardas88079     Pavarde88079    8.04
Vardas88080     Pavarde88080    5.36
Vardas88081     Pavarde88081    5.96
Vardas88083     Pavarde88083    5.44
Vardas88084     Pavarde88084    5.64
Vardas88085     Pavarde88085    7.48
Vardas88086     Pavarde88086    5.28
Vardas88088     Pavarde88088    7.40
Vardas88089     Pavarde88089    7.88
Vardas88090     Pavarde88090    7.96
Vardas88091     Pavarde88091    5.40
Vardas88094     Pavarde88094    6.84
Vardas88096     Pavarde88096    6.48
Vardas88097     Pavarde88097    6.72
Vardas88099     Pavarde88099    5.04
Vardas88100     Pavarde88100    6.00
Vardas88101     Pavarde88101    6.48
Vardas88102     Pavarde88102    7.84
Vardas88103     Pavarde88103    7.32
Vardas88104     Pavarde88104    8.12
Vardas88105     Pavarde88105    5.64
Vardas88106     Pavarde88106    7.20
Vardas88107     Pavarde88107    6.48
Vardas88108     Pavarde88108    8.12
Vardas88109     Pavarde88109    7.64
Vardas88110     Pavarde88110    5.00
Vardas88112     Pavarde88112    5.60
Vardas88113     Pavarde88113    8.64
Vardas88115     Pavarde88115    6.48
Vardas88116     Pavarde88116    6.28
Vardas88118     Pavarde88118    5.68
Vardas88119     Pavarde88119    5.40
Vardas88120     Pavarde88120    7.00
Vardas88122     Pavarde88122    6.04
Vardas88124     Pavarde88124    5.60
Vardas88128     Pavarde88128    8.44
Vardas88129     Pavarde88129    5.56
Vardas88130     Pavarde88130    6.16
Vardas88131     Pavarde88131    6.88
Vardas88132     Pavarde88132    6.28
Vardas88133     Pavarde88133    7.68
Vardas88134     Pavarde88134    7.64
Vardas88139     Pavarde88139    5.08
Vardas88149     Pavarde88149    8.88
Vardas88150     Pavarde88150    5.92
Vardas88152     Pavarde88152    8.16
Vardas88153     Pavarde88153    7.64
Vardas88154     Pavarde88154    7.04
Vardas88155     Pavarde88155    5.64
Vardas88156     Pavarde88156    5.84
Vardas88159     Pavarde88159    6.84
Vardas88160     Pavarde88160    6.12
Vardas88161     Pavarde88161    7.68
Vardas88162     Pavarde88162    7.24
Vardas88163     Pavarde88163    5.40
Vardas88165     Pavarde88165    9.20
Vardas88169     Pavarde88169    6.24
Vardas88171     Pavarde88171    8.64
Vardas88173     Pavarde88173    5.84
Vardas88175     Pavarde88175    6.36
Vardas88176     Pavarde88176    5.04
Vardas88181     Pavarde88181    7.16
Vardas88184     Pavarde88184    7.40
Vardas88186     Pavarde88186    7.60
Vardas88189     Pavarde88189    6.92
Vardas88190     Pavarde88190    5.12
Vardas88191     Pavarde88191    8.40
Vardas88192     Pavarde88192    7.56
Vardas88193     Pavarde88193    6.88
Vardas88194     Pavarde88194    7.08
Vardas88196     Pavarde88196    5.56
Vardas88198     Pavarde88198    6.80
Vardas88200     Pavarde88200    5.48
Vardas88201     Pavarde88201    7.24
Vardas88202     Pavarde88202    8.56
Vardas88203     Pavarde88203    8.80
Vardas88204     Pavarde88204    7.28
Vardas88205     Pavarde88205    7.40
Vardas88207     Pavarde88207    8.28
Vardas88208     Pavarde88208    5.40
Vardas88210     Pavarde88210    6.20
Vardas88211     Pavarde88211    5.68
Vardas88212     Pavarde88212    5.84
Vardas88213     Pavarde88213    8.80
Vardas88214     Pavarde88214    6.92
Vardas88215     Pavarde88215    7.12
Vardas88220     Pavarde88220    6.76
Vardas88221     Pavarde88221    5.28
Vardas88222     Pavarde88222    7.00
Vardas88225     Pavarde88225    5.80
Vardas88226     Pavarde88226    7.48
Vardas88227     Pavarde88227    6.44
Vardas88231     Pavarde88231    8.40
Vardas88235     Pavarde88235    7.68
Vardas88237     Pavarde88237    6.96
Vardas88238     Pavarde88238    7.44
Vardas88239     Pavarde88239    5.20
Vardas88240     Pavarde88240    7.20
Vardas88241     Pavarde88241    6.80
Vardas88242     Pavarde88242    6.72
Vardas88243     Pavarde88243    7.48
Vardas88244     Pavarde88244    7.20
Vardas88245     Pavarde88245    6.60
Vardas88246     Pavarde88246    6.24
Vardas88247     Pavarde88247    7.08
Vardas88249     Pavarde88249    8.28
Vardas88250     Pavarde88250    6.32
Vardas88251     Pavarde88251    5.44
Vardas88253     Pavarde88253    7.64
Vardas88254     Pavarde88254    6.12
Vardas88255     Pavarde88255    9.28
Vardas88257     Pavarde88257    7.92
Vardas88258     Pavarde88258    7.04
Vardas88260     Pavarde88260    7.00
Vardas88264     Pavarde88264    6.64
Vardas88265     Pavarde88265    5.60
Vardas88266     Pavarde88266    7.52
Vardas88269     Pavarde88269    5.20
Vardas88270     Pavarde88270    6.36
Vardas88271     Pavarde88271    7.84
Vardas88272     Pavarde88272    6.72
Vardas88273     Pavarde88273    8.40
Vardas88274     Pavarde88274    6.88
Vardas88275     Pavarde88275    5.16
Vardas88277     Pavarde88277    6.32
Vardas88278     Pavarde88278    8.16
Vardas88280     Pavarde88280    5.92
Vardas88282     Pavarde88282    5.40
Vardas88284     Pavarde88284    7.40
Vardas88286     Pavarde88286    6.04
Vardas88288     Pavarde88288    7.72
Vardas88289     Pavarde88289    7.48
Vardas88290     Pavarde88290    5.92
Vardas88291     Pavarde88291    7.20
Vardas88292     Pavarde88292    7.84
Vardas88295     Pavarde88295    7.84
Vardas88296     Pavarde88296    7.24
Vardas88297     Pavarde88297    5.60
Vardas88298     Pavarde88298    7.92
Vardas88301     Pavarde88301    6.12
Vardas88302     Pavarde88302    8.12
Vardas88304     Pavarde88304    7.20
Vardas88305     Pavarde88305    6.52
Vardas88306     Pavarde88306    5.36
Vardas88308     Pavarde88308    8.40
Vardas88310     Pavarde88310    6.88
Vardas88312     Pavarde88312    5.88
Vardas88313     Pavarde88313    9.04
Vardas88315     Pavarde88315    6.84
Vardas88317     Pavarde88317    8.04
Vardas88318     Pavarde88318    6.76
Vardas88323     Pavarde88323    5.40
Vardas88324     Pavarde88324    6.68
Vardas88326     Pavarde88326    6.04
Vardas88329     Pavarde88329    8.00
Vardas88330     Pavarde88330    8.40
Vardas88336     Pavarde88336    7.72
Vardas88339     Pavarde88339    7.48
Vardas88343     Pavarde88343    5.28
Vardas88344     Pavarde88344    7.88
Vardas88345     Pavarde88345    6.36
Vardas88346     Pavarde88346    5.92
Vardas88347     Pavarde88347    5.16
Vardas88348     Pavarde88348    7.76
Vardas88350     Pavarde88350    5.00
Vardas88351     Pavarde88351    5.52
Vardas88353     Pavarde88353    8.00
Vardas88354     Pavarde88354    6.64
Vardas88355     Pavarde88355    5.64
Vardas88356     Pavarde88356    5.52
Vardas88358     Pavarde88358    8.16
Vardas88359     Pavarde88359    5.24
Vardas88361     Pavarde88361    7.32
Vardas88362     Pavarde88362    5.64
Vardas88363     Pavarde88363    7.32
Vardas88366     Pavarde88366    6.88
Vardas88367     Pavarde88367    6.96
Vardas88368     Pavarde88368    6.04
Vardas88369     Pavarde88369    5.28
Vardas88372     Pavarde88372    5.08
Vardas88373     Pavarde88373    8.40
Vardas88374     Pavarde88374    6.60
Vardas88375     Pavarde88375    7.08
Vardas88377     Pavarde88377    5.84
Vardas88378     Pavarde88378    5.76
Vardas88379     Pavarde88379    8.48
Vardas88380     Pavarde88380    5.04
Vardas88381     Pavarde88381    5.24
Vardas88384     Pavarde88384    7.00
Vardas88385     Pavarde88385    5.72
Vardas88386     Pavarde88386    7.52
Vardas88388     Pavarde88388    6.12
Vardas88390     Pavarde88390    5.04
Vardas88391     Pavarde88391    7.08
Vardas88392     Pavarde88392    5.48
Vardas88393     Pavarde88393    8.16
Vardas88397     Pavarde88397    8.00
Vardas88399     Pavarde88399    7.88
Vardas88400     Pavarde88400    6.76
Vardas88402     Pavarde88402    5.64
Vardas88404     Pavarde88404    7.64
Vardas88406     Pavarde88406    6.88
Vardas88408     Pavarde88408    5.04
Vardas88411     Pavarde88411    9.20
Vardas88412     Pavarde88412    5.72
Vardas88414     Pavarde88414    5.44
Vardas88415     Pavarde88415    5.28
Vardas88416     Pavarde88416    7.00
Vardas88417     Pavarde88417    7.68
Vardas88420     Pavarde88420    8.08
Vardas88421     Pavarde88421    5.80
Vardas88422     Pavarde88422    7.88
Vardas88423     Pavarde88423    8.12
Vardas88426     Pavarde88426    5.76
Vardas88428     Pavarde88428    6.04
Vardas88429     Pavarde88429    7.44
Vardas88431     Pavarde88431    7.48
Vardas88432     Pavarde88432    5.28
Vardas88434     Pavarde88434    6.28
Vardas88435     Pavarde88435    8.16
Vardas88439     Pavarde88439    8.08
Vardas88443     Pavarde88443    7.28
Vardas88444     Pavarde88444    6.32
Vardas88446     Pavarde88446    5.40
Vardas88448     Pavarde88448    7.24
Vardas88450     Pavarde88450    7.56
Vardas88451     Pavarde88451    7.32
Vardas88452     Pavarde88452    7.12
Vardas88454     Pavarde88454    5.92
Vardas88455     Pavarde88455    7.76
Vardas88457     Pavarde88457    6.00
Vardas88458     Pavarde88458    7.84
Vardas88462     Pavarde88462    6.16
Vardas88463     Pavarde88463    6.96
Vardas88464     Pavarde88464    6.72
Vardas88465     Pavarde88465    5.08
Vardas88466     Pavarde88466    5.92
Vardas88467     Pavarde88467    7.48
Vardas88468     Pavarde88468    6.28
Vardas88470     Pavarde88470    7.36
Vardas88472     Pavarde88472    7.28
Vardas88473     Pavarde88473    7.52
Vardas88474     Pavarde88474    8.48
Vardas88476     Pavarde88476    7.60
Vardas88477     Pavarde88477    6.24
Vardas88478     Pavarde88478    5.60
Vardas88481     Pavarde88481    6.20
Vardas88482     Pavarde88482    7.20
Vardas88484     Pavarde88484    5.16
Vardas88488     Pavarde88488    5.96
Vardas88489     Pavarde88489    6.28
Vardas88491     Pavarde88491    5.36
Vardas88492     Pavarde88492    5.52
Vardas88493     Pavarde88493    8.96
Vardas88494     Pavarde88494    5.36
Vardas88495     Pavarde88495    5.28
Vardas88496     Pavarde88496    5.24
Vardas88497     Pavarde88497    9.04
Vardas88499     Pavarde88499    6.68
Vardas88500     Pavarde88500    8.64
Vardas88502     Pavarde88502    5.20
Vardas88503     Pavarde88503    8.32
Vardas88504     Pavarde88504    7.44
Vardas88507     Pavarde88507    6.80
Vardas88509     Pavarde88509    5.32
Vardas88510     Pavarde88510    5.88
Vardas88511     Pavarde88511    5.08
Vardas88513     Pavarde88513    7.20
Vardas88514     Pavarde88514    5.20
Vardas88515     Pavarde88515    5.92
Vardas88516     Pavarde88516    5.00
Vardas88517     Pavarde88517    7.12
Vardas88518     Pavarde88518    7.60
Vardas88519     Pavarde88519    6.48
Vardas88520     Pavarde88520    6.84
Vardas88521     Pavarde88521    7.20
Vardas88524     Pavarde88524    5.84
Vardas88527     Pavarde88527    5.96
Vardas88528     Pavarde88528    7.72
Vardas88531     Pavarde88531    7.64
Vardas88532     Pavarde88532    6.52
Vardas88535     Pavarde88535    6.68
Vardas88536     Pavarde88536    6.48
Vardas88539     Pavarde88539    5.84
Vardas88541     Pavarde88541    7.52
Vardas88543     Pavarde88543    5.44
Vardas88544     Pavarde88544    5.92
Vardas88546     Pavarde88546    7.04
Vardas88547     Pavarde88547    7.12
Vardas88548     Pavarde88548    5.36
Vardas88549     Pavarde88549    6.32
Vardas88551     Pavarde88551    8.56
Vardas88552     Pavarde88552    6.44
Vardas88553     Pavarde88553    7.80
Vardas88554     Pavarde88554    5.16
Vardas88555     Pavarde88555    8.20
Vardas88557     Pavarde88557    5.84
Vardas88560     Pavarde88560    5.84
Vardas88561     Pavarde88561    8.40
Vardas88562     Pavarde88562    9.04
Vardas88564     Pavarde88564    5.48
Vardas88566     Pavarde88566    5.40
Vardas88567     Pavarde88567    6.92
Vardas88568     Pavarde88568    7.20
Vardas88570     Pavarde88570    7.40
Vardas88571     Pavarde88571    5.20
Vardas88572     Pavarde88572    5.76
Vardas88573     Pavarde88573    5.08
Vardas88574     Pavarde88574    6.48
Vardas88575     Pavarde88575    6.88
Vardas88576     Pavarde88576    5.32
Vardas88577     Pavarde88577    5.96
Vardas88579     Pavarde88579    7.48
Vardas88580     Pavarde88580    5.64
Vardas88582     Pavarde88582    6.48
Vardas88583     Pavarde88583    8.48
Vardas88584     Pavarde88584    5.40
Vardas88585     Pavarde88585    6.80
Vardas88586     Pavarde88586    8.00
Vardas88588     Pavarde88588    5.68
Vardas88590     Pavarde88590    5.00
Vardas88592     Pavarde88592    5.80
Vardas88593     Pavarde88593    5.16
Vardas88594     Pavarde88594    8.64
Vardas88596     Pavarde88596    8.68
Vardas88597     Pavarde88597    5.68
Vardas88600     Pavarde88600    5.96
Vardas88603     Pavarde88603    8.56
Vardas88604     Pavarde88604    5.92
Vardas88605     Pavarde88605    5.88
Vardas88606     Pavarde88606    6.40
Vardas88608     Pavarde88608    8.20
Vardas88609     Pavarde88609    7.40
Vardas88610     Pavarde88610    6.32
Vardas88611     Pavarde88611    8.36
Vardas88612     Pavarde88612    6.16
Vardas88613     Pavarde88613    7.20
Vardas88615     Pavarde88615    6.60
Vardas88617     Pavarde88617    8.24
Vardas88618     Pavarde88618    5.20
Vardas88619     Pavarde88619    6.84
Vardas88620     Pavarde88620    7.64
Vardas88621     Pavarde88621    8.24
Vardas88624     Pavarde88624    6.64
Vardas88626     Pavarde88626    6.60
Vardas88627     Pavarde88627    5.48
Vardas88628     Pavarde88628    6.24
Vardas88633     Pavarde88633    7.08
Vardas88636     Pavarde88636    7.92
Vardas88640     Pavarde88640    5.60
Vardas88641     Pavarde88641    5.96
Vardas88642     Pavarde88642    7.00
Vardas88644     Pavarde88644    5.76
Vardas88645     Pavarde88645    8.04
Vardas88646     Pavarde88646    7.04
Vardas88648     Pavarde88648    7.20
Vardas88649     Pavarde88649    9.04
Vardas88650     Pavarde88650    7.24
Vardas88651     Pavarde88651    6.56
Vardas88652     Pavarde88652    6.20
Vardas88653     Pavarde88653    7.12
Vardas88655     Pavarde88655    7.56
Vardas88656     Pavarde88656    7.32
Vardas88657     Pavarde88657    5.32
Vardas88658     Pavarde88658    5.40
Vardas88659     Pavarde88659    5.96
Vardas88661     Pavarde88661    5.56
Vardas88663     Pavarde88663    8.72
Vardas88664     Pavarde88664    5.68
Vardas88665     Pavarde88665    7.44
Vardas88666     Pavarde88666    5.64
Vardas88667     Pavarde88667    6.04
Vardas88668     Pavarde88668    5.48
Vardas88669     Pavarde88669    7.40
Vardas88670     Pavarde88670    5.56
Vardas88671     Pavarde88671    6.28
Vardas88672     Pavarde88672    8.00
Vardas88676     Pavarde88676    8.32
Vardas88677     Pavarde88677    5.52
Vardas88678     Pavarde88678    5.52
Vardas88680     Pavarde88680    5.12
Vardas88681     Pavarde88681    6.20
Vardas88682     Pavarde88682    6.72
Vardas88683     Pavarde88683    6.00
Vardas88689     Pavarde88689    7.52
Vardas88693     Pavarde88693    7.40
Vardas88696     Pavarde88696    6.84
Vardas88697     Pavarde88697    5.72
Vardas88698     Pavarde88698    7.28
Vardas88700     Pavarde88700    6.36
Vardas88701     Pavarde88701    6.24
Vardas88702     Pavarde88702    6.00
Vardas88703     Pavarde88703    5.96
Vardas88704     Pavarde88704    5.80
Vardas88705     Pavarde88705    6.64
Vardas88708     Pavarde88708    8.12
Vardas88709     Pavarde88709    6.28
Vardas88712     Pavarde88712    8.56
Vardas88713     Pavarde88713    8.36
Vardas88714     Pavarde88714    5.88
Vardas88715     Pavarde88715    6.84
Vardas88719     Pavarde88719    7.88
Vardas88720     Pavarde88720    6.48
Vardas88721     Pavarde88721    7.16
Vardas88722     Pavarde88722    5.88
Vardas88723     Pavarde88723    6.08
Vardas88724     Pavarde88724    7.92
Vardas88726     Pavarde88726    5.92
Vardas88727     Pavarde88727    5.52
Vardas88728     Pavarde88728    5.76
Vardas88729     Pavarde88729    8.12
Vardas88731     Pavarde88731    5.64
Vardas88732     Pavarde88732    5.60
Vardas88733     Pavarde88733    5.80
Vardas88734     Pavarde88734    7.68
Vardas88743     Pavarde88743    6.00
Vardas88744     Pavarde88744    7.04
Vardas88747     Pavarde88747    7.04
Vardas88748     Pavarde88748    7.20
Vardas88749     Pavarde88749    7.16
Vardas88754     Pavarde88754    5.64
Vardas88755     Pavarde88755    7.56
Vardas88757     Pavarde88757    5.60
Vardas88759     Pavarde88759    6.20
Vardas88760     Pavarde88760    5.20
Vardas88762     Pavarde88762    6.80
Vardas88763     Pavarde88763    6.36
Vardas88765     Pavarde88765    7.44
Vardas88767     Pavarde88767    6.00
Vardas88768     Pavarde88768    5.28
Vardas88770     Pavarde88770    5.92
Vardas88772     Pavarde88772    7.20
Vardas88774     Pavarde88774    7.52
Vardas88775     Pavarde88775    7.24
Vardas88776     Pavarde88776    6.08
Vardas88777     Pavarde88777    7.56
Vardas88778     Pavarde88778    7.52
Vardas88779     Pavarde88779    6.40
Vardas88780     Pavarde88780    7.76
Vardas88781     Pavarde88781    9.04
Vardas88782     Pavarde88782    7.36
Vardas88783     Pavarde88783    7.08
Vardas88784     Pavarde88784    7.36
Vardas88786     Pavarde88786    6.56
Vardas88790     Pavarde88790    6.96
Vardas88791     Pavarde88791    7.60
Vardas88793     Pavarde88793    7.48
Vardas88794     Pavarde88794    5.00
Vardas88796     Pavarde88796    5.36
Vardas88797     Pavarde88797    5.48
Vardas88799     Pavarde88799    6.64
Vardas88801     Pavarde88801    6.00
Vardas88804     Pavarde88804    8.88
Vardas88807     Pavarde88807    9.20
Vardas88808     Pavarde88808    7.04
Vardas88810     Pavarde88810    8.20
Vardas88812     Pavarde88812    8.00
Vardas88813     Pavarde88813    7.72
Vardas88814     Pavarde88814    5.32
Vardas88817     Pavarde88817    7.12
Vardas88818     Pavarde88818    7.12
Vardas88820     Pavarde88820    6.88
Vardas88821     Pavarde88821    6.12
Vardas88826     Pavarde88826    7.04
Vardas88827     Pavarde88827    8.68
Vardas88829     Pavarde88829    9.00
Vardas88830     Pavarde88830    7.84
Vardas88831     Pavarde88831    5.76
Vardas88836     Pavarde88836    7.20
Vardas88838     Pavarde88838    7.28
Vardas88839     Pavarde88839    6.04
Vardas88842     Pavarde88842    9.20
Vardas88845     Pavarde88845    6.16
Vardas88846     Pavarde88846    7.00
Vardas88847     Pavarde88847    6.00
Vardas88849     Pavarde88849    7.56
Vardas88850     Pavarde88850    6.52
Vardas88851     Pavarde88851    6.92
Vardas88852     Pavarde88852    5.08
Vardas88853     Pavarde88853    6.08
Vardas88854     Pavarde88854    8.08
Vardas88855     Pavarde88855    7.24
Vardas88857     Pavarde88857    8.12
Vardas88859     Pavarde88859    9.04
Vardas88861     Pavarde88861    8.04
Vardas88865     Pavarde88865    6.32
Vardas88868     Pavarde88868    7.44
Vardas88870     Pavarde88870    7.92
Vardas88871     Pavarde88871    7.56
Vardas88874     Pavarde88874    5.32
Vardas88876     Pavarde88876    5.80
Vardas88880     Pavarde88880    5.12
Vardas88881     Pavarde88881    8.28
Vardas88885     Pavarde88885    6.12
Vardas88886     Pavarde88886    7.24
Vardas88889     Pavarde88889    6.68
Vardas88891     Pavarde88891    7.48
Vardas88893     Pavarde88893    5.76
Vardas88894     Pavarde88894    5.12
Vardas88895     Pavarde88895    5.60
Vardas88896     Pavarde88896    5.12
Vardas88897     Pavarde88897    8.08
Vardas88899     Pavarde88899    5.40
Vardas88901     Pavarde88901    6.44
Vardas88903     Pavarde88903    5.72
Vardas88904     Pavarde88904    5.68
Vardas88905     Pavarde88905    6.80
Vardas88906     Pavarde88906    7.36
Vardas88907     Pavarde88907    8.08
Vardas88909     Pavarde88909    7.48
Vardas88912     Pavarde88912    8.48
Vardas88913     Pavarde88913    7.40
Vardas88916     Pavarde88916    6.40
Vardas88917     Pavarde88917    7.28
Vardas88924     Pavarde88924    6.64
Vardas88925     Pavarde88925    6.36
Vardas88926     Pavarde88926    7.00
Vardas88929     Pavarde88929    8.24
Vardas88930     Pavarde88930    6.32
Vardas88933     Pavarde88933    7.84
Vardas88934     Pavarde88934    5.24
Vardas88937     Pavarde88937    7.12
Vardas88938     Pavarde88938    7.04
Vardas88939     Pavarde88939    7.36
Vardas88940     Pavarde88940    6.08
Vardas88943     Pavarde88943    6.28
Vardas88944     Pavarde88944    7.28
Vardas88945     Pavarde88945    7.16
Vardas88949     Pavarde88949    5.04
Vardas88951     Pavarde88951    6.52
Vardas88952     Pavarde88952    7.88
Vardas88955     Pavarde88955    7.00
Vardas88962     Pavarde88962    8.08
Vardas88963     Pavarde88963    6.08
Vardas88964     Pavarde88964    8.40
Vardas88965     Pavarde88965    6.72
Vardas88966     Pavarde88966    5.68
Vardas88967     Pavarde88967    5.64
Vardas88968     Pavarde88968    6.28
Vardas88972     Pavarde88972    7.88
Vardas88973     Pavarde88973    5.80
Vardas88974     Pavarde88974    6.40
Vardas88975     Pavarde88975    6.00
Vardas88978     Pavarde88978    5.92
Vardas88979     Pavarde88979    6.52
Vardas88980     Pavarde88980    5.20
Vardas88981     Pavarde88981    6.08
Vardas88982     Pavarde88982    5.12
Vardas88983     Pavarde88983    5.16
Vardas88984     Pavarde88984    7.76
Vardas88986     Pavarde88986    9.20
Vardas88987     Pavarde88987    5.32
Vardas88988     Pavarde88988    5.80
Vardas88990     Pavarde88990    7.76
Vardas88991     Pavarde88991    6.56
Vardas88992     Pavarde88992    5.04
Vardas88996     Pavarde88996    8.04
Vardas88997     Pavarde88997    5.80
Vardas88999     Pavarde88999    7.72
Vardas89000     Pavarde89000    6.72
Vardas89001     Pavarde89001    7.76
Vardas89002     Pavarde89002    7.52
Vardas89003     Pavarde89003    5.16
Vardas89004     Pavarde89004    7.36
Vardas89005     Pavarde89005    6.28
Vardas89006     Pavarde89006    5.88
Vardas89009     Pavarde89009    6.92
Vardas89010     Pavarde89010    5.24
Vardas89011     Pavarde89011    5.72
Vardas89014     Pavarde89014    6.56
Vardas89015     Pavarde89015    5.08
Vardas89016     Pavarde89016    6.08
Vardas89018     Pavarde89018    7.68
Vardas89019     Pavarde89019    5.08
Vardas89022     Pavarde89022    8.04
Vardas89025     Pavarde89025    6.20
Vardas89026     Pavarde89026    6.72
Vardas89031     Pavarde89031    6.92
Vardas89032     Pavarde89032    5.68
Vardas89033     Pavarde89033    7.28
Vardas89036     Pavarde89036    6.12
Vardas89038     Pavarde89038    6.80
Vardas89045     Pavarde89045    5.64
Vardas89046     Pavarde89046    6.36
Vardas89049     Pavarde89049    8.48
Vardas89050     Pavarde89050    7.80
Vardas89053     Pavarde89053    6.96
Vardas89054     Pavarde89054    5.44
Vardas89055     Pavarde89055    6.08
Vardas89056     Pavarde89056    7.72
Vardas89057     Pavarde89057    7.16
Vardas89060     Pavarde89060    7.52
Vardas89061     Pavarde89061    7.64
Vardas89062     Pavarde89062    6.40
Vardas89065     Pavarde89065    8.72
Vardas89066     Pavarde89066    5.64
Vardas89067     Pavarde89067    8.56
Vardas89069     Pavarde89069    6.72
Vardas89071     Pavarde89071    6.40
Vardas89072     Pavarde89072    5.56
Vardas89074     Pavarde89074    5.00
Vardas89075     Pavarde89075    6.52
Vardas89078     Pavarde89078    5.88
Vardas89079     Pavarde89079    6.08
Vardas89080     Pavarde89080    6.52
Vardas89084     Pavarde89084    6.56
Vardas89085     Pavarde89085    6.20
Vardas89087     Pavarde89087    5.32
Vardas89089     Pavarde89089    7.16
Vardas89090     Pavarde89090    7.80
Vardas89093     Pavarde89093    5.96
Vardas89095     Pavarde89095    6.36
Vardas89098     Pavarde89098    5.36
Vardas89099     Pavarde89099    6.52
Vardas89100     Pavarde89100    6.68
Vardas89102     Pavarde89102    6.80
Vardas89103     Pavarde89103    7.08
Vardas89107     Pavarde89107    8.40
Vardas89108     Pavarde89108    6.60
Vardas89109     Pavarde89109    7.48
Vardas89110     Pavarde89110    6.28
Vardas89112     Pavarde89112    6.64
Vardas89115     Pavarde89115    7.56
Vardas89116     Pavarde89116    7.40
Vardas89117     Pavarde89117    6.24
Vardas89119     Pavarde89119    6.04
Vardas89120     Pavarde89120    8.16
Vardas89121     Pavarde89121    5.96
Vardas89123     Pavarde89123    8.04
Vardas89125     Pavarde89125    6.08
Vardas89126     Pavarde89126    7.04
Vardas89128     Pavarde89128    5.60
Vardas89130     Pavarde89130    5.08
Vardas89131     Pavarde89131    5.92
Vardas89133     Pavarde89133    5.80
Vardas89134     Pavarde89134    6.04
Vardas89135     Pavarde89135    6.72
Vardas89136     Pavarde89136    6.16
Vardas89138     Pavarde89138    5.76
Vardas89141     Pavarde89141    7.40
Vardas89146     Pavarde89146    7.92
Vardas89147     Pavarde89147    7.72
Vardas89148     Pavarde89148    6.56
Vardas89149     Pavarde89149    7.52
Vardas89150     Pavarde89150    5.40
Vardas89152     Pavarde89152    7.40
Vardas89154     Pavarde89154    8.56
Vardas89155     Pavarde89155    7.80
Vardas89156     Pavarde89156    7.80
Vardas89157     Pavarde89157    8.80
Vardas89158     Pavarde89158    6.00
Vardas89159     Pavarde89159    6.04
Vardas89160     Pavarde89160    6.88
Vardas89161     Pavarde89161    7.16
Vardas89162     Pavarde89162    8.72
Vardas89163     Pavarde89163    5.36
Vardas89164     Pavarde89164    9.36
Vardas89165     Pavarde89165    6.80
