Vardas         Pavarde        Galutinis balas (vid.)
Vardas67823    Pavarde67823    6.36
Vardas67824    Pavarde67824    6.04
Vardas67825    Pavarde67825    7.56
Vardas67826    Pavarde67826    8.04
Vardas67827    Pavarde67827    5.16
Vardas67828    Pavarde67828    6.96
Vardas67829    Pavarde67829    2.68
Vardas67830    Pavarde67830    3.40
Vardas67831    Pavarde67831    7.48
Vardas67832    Pavarde67832    6.96
Vardas67833    Pavarde67833    3.12
Vardas67834    Pavarde67834    6.36
Vardas67835    Pavarde67835    7.44
Vardas67836    Pavarde67836    3.68
Vardas67837    Pavarde67837    4.28
Vardas67838    Pavarde67838    2.96
Vardas67839    Pavarde67839    6.92
Vardas67840    Pavarde67840    8.48
Vardas67841    Pavarde67841    8.20
Vardas67842    Pavarde67842    6.72
Vardas67843    Pavarde67843    6.60
Vardas67844    Pavarde67844    5.04
Vardas67845    Pavarde67845    8.24
Vardas67846    Pavarde67846    3.52
Vardas67847    Pavarde67847    3.88
Vardas67848    Pavarde67848    3.68
Vardas67849    Pavarde67849    7.80
Vardas67850    Pavarde67850    5.44
Vardas67851    Pavarde67851    6.84
Vardas67852    Pavarde67852    3.28
Vardas67853    Pavarde67853    6.16
Vardas67854    Pavarde67854    4.60
Vardas67855    Pavarde67855    6.20
Vardas67856    Pavarde67856    5.92
Vardas67857    Pavarde67857    6.76
Vardas67858    Pavarde67858    3.24
Vardas67859    Pavarde67859    2.92
Vardas67860    Pavarde67860    3.24
Vardas67861    Pavarde67861    3.84
Vardas67862    Pavarde67862    6.44
Vardas67863    Pavarde67863    3.76
Vardas67864    Pavarde67864    5.92
Vardas67865    Pavarde67865    3.92
Vardas67866    Pavarde67866    7.40
Vardas67867    Pavarde67867    2.20
Vardas67868    Pavarde67868    3.44
Vardas67869    Pavarde67869    4.16
Vardas67870    Pavarde67870    6.20
Vardas67871    Pavarde67871    3.48
Vardas67872    Pavarde67872    3.52
Vardas67873    Pavarde67873    6.20
Vardas67874    Pavarde67874    3.36
Vardas67875    Pavarde67875    4.16
Vardas67876    Pavarde67876    2.96
Vardas67877    Pavarde67877    7.44
Vardas67878    Pavarde67878    7.72
Vardas67879    Pavarde67879    3.92
Vardas67880    Pavarde67880    8.16
Vardas67881    Pavarde67881    7.12
Vardas67882    Pavarde67882    5.60
Vardas67883    Pavarde67883    4.80
Vardas67884    Pavarde67884    6.24
Vardas67885    Pavarde67885    5.76
Vardas67886    Pavarde67886    6.72
Vardas67887    Pavarde67887    6.32
Vardas67888    Pavarde67888    6.48
Vardas67889    Pavarde67889    8.48
Vardas67890    Pavarde67890    4.60
Vardas67891    Pavarde67891    4.64
Vardas67892    Pavarde67892    5.52
Vardas67893    Pavarde67893    2.68
Vardas67894    Pavarde67894    6.52
Vardas67895    Pavarde67895    4.96
Vardas67896    Pavarde67896    4.16
Vardas67897    Pavarde67897    3.92
Vardas67898    Pavarde67898    6.36
Vardas67899    Pavarde67899    3.12
Vardas67900    Pavarde67900    3.12
Vardas67901    Pavarde67901    4.88
Vardas67902    Pavarde67902    3.56
Vardas67903    Pavarde67903    5.08
Vardas67904    Pavarde67904    8.04
Vardas67905    Pavarde67905    5.00
Vardas67906    Pavarde67906    3.16
Vardas67907    Pavarde67907    3.80
Vardas67908    Pavarde67908    7.84
Vardas67909    Pavarde67909    8.56
Vardas67910    Pavarde67910    3.48
Vardas67911    Pavarde67911    2.20
Vardas67912    Pavarde67912    6.44
Vardas67913    Pavarde67913    4.96
Vardas67914    Pavarde67914    7.44
Vardas67915    Pavarde67915    7.68
Vardas67916    Pavarde67916    7.72
Vardas67917    Pavarde67917    2.16
Vardas67918    Pavarde67918    2.36
Vardas67919    Pavarde67919    7.40
Vardas67920    Pavarde67920    9.04
Vardas67921    Pavarde67921    7.56
Vardas67922    Pavarde67922    3.56
Vardas67923    Pavarde67923    7.64
Vardas67924    Pavarde67924    2.44
Vardas67925    Pavarde67925    4.60
Vardas67926    Pavarde67926    7.84
Vardas67927    Pavarde67927    3.96
Vardas67928    Pavarde67928    5.20
Vardas67929    Pavarde67929    5.92
Vardas67930    Pavarde67930    6.20
Vardas67931    Pavarde67931    4.80
Vardas67932    Pavarde67932    5.40
Vardas67933    Pavarde67933    4.20
Vardas67934    Pavarde67934    5.00
Vardas67935    Pavarde67935    4.64
Vardas67936    Pavarde67936    4.36
Vardas67937    Pavarde67937    8.52
Vardas67938    Pavarde67938    7.48
Vardas67939    Pavarde67939    2.76
Vardas67940    Pavarde67940    5.92
Vardas67941    Pavarde67941    3.60
Vardas67942    Pavarde67942    7.64
Vardas67943    Pavarde67943    5.24
Vardas67944    Pavarde67944    6.36
Vardas67945    Pavarde67945    8.16
Vardas67946    Pavarde67946    7.48
Vardas67947    Pavarde67947    4.96
Vardas67948    Pavarde67948    8.04
Vardas67949    Pavarde67949    2.76
Vardas67950    Pavarde67950    6.36
Vardas67951    Pavarde67951    3.44
Vardas67952    Pavarde67952    1.88
Vardas67953    Pavarde67953    3.96
Vardas67954    Pavarde67954    6.88
Vardas67955    Pavarde67955    7.88
Vardas67956    Pavarde67956    7.44
Vardas67957    Pavarde67957    7.32
Vardas67958    Pavarde67958    4.52
Vardas67959    Pavarde67959    2.12
Vardas67960    Pavarde67960    6.84
Vardas67961    Pavarde67961    5.32
Vardas67962    Pavarde67962    3.40
Vardas67963    Pavarde67963    6.36
Vardas67964    Pavarde67964    7.44
Vardas67965    Pavarde67965    3.92
Vardas67966    Pavarde67966    4.88
Vardas67967    Pavarde67967    3.24
Vardas67968    Pavarde67968    3.44
Vardas67969    Pavarde67969    6.44
Vardas67970    Pavarde67970    2.12
Vardas67971    Pavarde67971    3.20
Vardas67972    Pavarde67972    4.88
Vardas67973    Pavarde67973    6.24
Vardas67974    Pavarde67974    7.12
Vardas67975    Pavarde67975    2.04
Vardas67976    Pavarde67976    6.64
Vardas67977    Pavarde67977    4.64
Vardas67978    Pavarde67978    5.08
Vardas67979    Pavarde67979    4.40
Vardas67980    Pavarde67980    4.96
Vardas67981    Pavarde67981    4.72
Vardas67982    Pavarde67982    4.48
Vardas67983    Pavarde67983    2.20
Vardas67984    Pavarde67984    2.80
Vardas67985    Pavarde67985    5.84
Vardas67986    Pavarde67986    3.52
Vardas67987    Pavarde67987    5.96
Vardas67988    Pavarde67988    6.12
Vardas67989    Pavarde67989    8.56
Vardas67990    Pavarde67990    3.12
Vardas67991    Pavarde67991    3.48
Vardas67992    Pavarde67992    5.44
Vardas67993    Pavarde67993    7.68
Vardas67994    Pavarde67994    8.40
Vardas67995    Pavarde67995    3.60
Vardas67996    Pavarde67996    4.72
Vardas67997    Pavarde67997    6.00
Vardas67998    Pavarde67998    3.52
Vardas67999    Pavarde67999    2.88
Vardas68000    Pavarde68000    8.44
Vardas68001    Pavarde68001    3.04
Vardas68002    Pavarde68002    3.04
Vardas68003    Pavarde68003    3.04
Vardas68004    Pavarde68004    7.36
Vardas68005    Pavarde68005    6.40
Vardas68006    Pavarde68006    6.52
Vardas68007    Pavarde68007    6.28
Vardas68008    Pavarde68008    6.00
Vardas68009    Pavarde68009    8.36
Vardas68010    Pavarde68010    4.40
Vardas68011    Pavarde68011    8.12
Vardas68012    Pavarde68012    6.44
Vardas68013    Pavarde68013    2.40
Vardas68014    Pavarde68014    3.88
Vardas68015    Pavarde68015    6.88
Vardas68016    Pavarde68016    3.08
Vardas68017    Pavarde68017    2.80
Vardas68018    Pavarde68018    3.36
Vardas68019    Pavarde68019    8.16
Vardas68020    Pavarde68020    5.88
Vardas68021    Pavarde68021    2.76
Vardas68022    Pavarde68022    4.84
Vardas68023    Pavarde68023    5.96
Vardas68024    Pavarde68024    6.36
Vardas68025    Pavarde68025    4.56
Vardas68026    Pavarde68026    7.32
Vardas68027    Pavarde68027    7.68
Vardas68028    Pavarde68028    2.68
Vardas68029    Pavarde68029    6.96
Vardas68030    Pavarde68030    8.12
Vardas68031    Pavarde68031    4.52
Vardas68032    Pavarde68032    7.48
Vardas68033    Pavarde68033    5.36
Vardas68034    Pavarde68034    4.56
Vardas68035    Pavarde68035    7.48
Vardas68036    Pavarde68036    3.60
Vardas68037    Pavarde68037    6.48
Vardas68038    Pavarde68038    4.72
Vardas68039    Pavarde68039    3.96
Vardas68040    Pavarde68040    3.04
Vardas68041    Pavarde68041    2.96
Vardas68042    Pavarde68042    5.72
Vardas68043    Pavarde68043    6.88
Vardas68044    Pavarde68044    6.96
Vardas68045    Pavarde68045    4.24
Vardas68046    Pavarde68046    7.96
Vardas68047    Pavarde68047    2.28
Vardas68048    Pavarde68048    6.28
Vardas68049    Pavarde68049    5.88
Vardas68050    Pavarde68050    3.96
Vardas68051    Pavarde68051    6.32
Vardas68052    Pavarde68052    3.68
Vardas68053    Pavarde68053    6.88
Vardas68054    Pavarde68054    4.44
Vardas68055    Pavarde68055    5.56
Vardas68056    Pavarde68056    4.40
Vardas68057    Pavarde68057    7.44
Vardas68058    Pavarde68058    8.00
Vardas68059    Pavarde68059    5.48
Vardas68060    Pavarde68060    6.04
Vardas68061    Pavarde68061    3.28
Vardas68062    Pavarde68062    5.40
Vardas68063    Pavarde68063    5.76
Vardas68064    Pavarde68064    7.80
Vardas68065    Pavarde68065    2.92
Vardas68066    Pavarde68066    2.36
Vardas68067    Pavarde68067    6.56
Vardas68068    Pavarde68068    3.12
Vardas68069    Pavarde68069    6.56
Vardas68070    Pavarde68070    6.92
Vardas68071    Pavarde68071    3.60
Vardas68072    Pavarde68072    2.60
Vardas68073    Pavarde68073    7.52
Vardas68074    Pavarde68074    6.12
Vardas68075    Pavarde68075    3.80
Vardas68076    Pavarde68076    5.80
Vardas68077    Pavarde68077    6.96
Vardas68078    Pavarde68078    6.44
Vardas68079    Pavarde68079    7.44
Vardas68080    Pavarde68080    3.36
Vardas68081    Pavarde68081    5.56
Vardas68082    Pavarde68082    3.08
Vardas68083    Pavarde68083    3.44
Vardas68084    Pavarde68084    7.96
Vardas68085    Pavarde68085    4.20
Vardas68086    Pavarde68086    6.60
Vardas68087    Pavarde68087    6.64
Vardas68088    Pavarde68088    4.32
Vardas68089    Pavarde68089    4.00
Vardas68090    Pavarde68090    2.60
Vardas68091    Pavarde68091    6.60
Vardas68092    Pavarde68092    3.60
Vardas68093    Pavarde68093    8.96
Vardas68094    Pavarde68094    6.00
Vardas68095    Pavarde68095    4.76
Vardas68096    Pavarde68096    3.60
Vardas68097    Pavarde68097    7.40
Vardas68098    Pavarde68098    5.44
Vardas68099    Pavarde68099    6.32
Vardas68100    Pavarde68100    5.68
Vardas68101    Pavarde68101    7.84
Vardas68102    Pavarde68102    6.48
Vardas68103    Pavarde68103    7.40
Vardas68104    Pavarde68104    2.44
Vardas68105    Pavarde68105    7.04
Vardas68106    Pavarde68106    6.24
Vardas68107    Pavarde68107    6.24
Vardas68108    Pavarde68108    5.16
Vardas68109    Pavarde68109    3.60
Vardas68110    Pavarde68110    2.52
Vardas68111    Pavarde68111    7.32
Vardas68112    Pavarde68112    3.48
Vardas68113    Pavarde68113    8.28
Vardas68114    Pavarde68114    4.04
Vardas68115    Pavarde68115    7.04
Vardas68116    Pavarde68116    6.04
Vardas68117    Pavarde68117    5.20
Vardas68118    Pavarde68118    2.44
Vardas68119    Pavarde68119    7.12
Vardas68120    Pavarde68120    4.44
Vardas68121    Pavarde68121    3.36
Vardas68122    Pavarde68122    3.52
Vardas68123    Pavarde68123    3.16
Vardas68124    Pavarde68124    8.88
Vardas68125    Pavarde68125    1.80
Vardas68126    Pavarde68126    4.40
Vardas68127    Pavarde68127    6.00
Vardas68128    Pavarde68128    7.12
Vardas68129    Pavarde68129    3.04
Vardas68130    Pavarde68130    6.84
Vardas68131    Pavarde68131    2.64
Vardas68132    Pavarde68132    7.00
Vardas68133    Pavarde68133    3.56
Vardas68134    Pavarde68134    2.80
Vardas68135    Pavarde68135    3.68
Vardas68136    Pavarde68136    5.84
Vardas68137    Pavarde68137    5.00
Vardas68138    Pavarde68138    4.20
Vardas68139    Pavarde68139    7.72
Vardas68140    Pavarde68140    6.92
Vardas68141    Pavarde68141    4.12
Vardas68142    Pavarde68142    8.64
Vardas68143    Pavarde68143    7.24
Vardas68144    Pavarde68144    3.64
Vardas68145    Pavarde68145    4.04
Vardas68146    Pavarde68146    4.60
Vardas68147    Pavarde68147    2.52
Vardas68148    Pavarde68148    7.36
Vardas68149    Pavarde68149    4.20
Vardas68150    Pavarde68150    7.84
Vardas68151    Pavarde68151    8.04
Vardas68152    Pavarde68152    5.48
Vardas68153    Pavarde68153    4.92
Vardas68154    Pavarde68154    7.60
Vardas68155    Pavarde68155    5.96
Vardas68156    Pavarde68156    6.92
Vardas68157    Pavarde68157    6.80
Vardas68158    Pavarde68158    5.32
Vardas68159    Pavarde68159    7.32
Vardas68160    Pavarde68160    5.80
Vardas68161    Pavarde68161    4.12
Vardas68162    Pavarde68162    4.16
Vardas68163    Pavarde68163    5.56
Vardas68164    Pavarde68164    3.16
Vardas68165    Pavarde68165    3.56
Vardas68166    Pavarde68166    4.72
Vardas68167    Pavarde68167    4.48
Vardas68168    Pavarde68168    4.88
Vardas68169    Pavarde68169    4.12
Vardas68170    Pavarde68170    7.96
Vardas68171    Pavarde68171    4.68
Vardas68172    Pavarde68172    4.56
Vardas68173    Pavarde68173    8.64
Vardas68174    Pavarde68174    4.44
Vardas68175    Pavarde68175    6.48
Vardas68176    Pavarde68176    7.92
Vardas68177    Pavarde68177    7.20
Vardas68178    Pavarde68178    7.52
Vardas68179    Pavarde68179    3.88
Vardas68180    Pavarde68180    3.84
Vardas68181    Pavarde68181    2.68
Vardas68182    Pavarde68182    3.36
Vardas68183    Pavarde68183    3.08
Vardas68184    Pavarde68184    8.24
Vardas68185    Pavarde68185    7.36
Vardas68186    Pavarde68186    8.32
Vardas68187    Pavarde68187    1.96
Vardas68188    Pavarde68188    7.84
Vardas68189    Pavarde68189    4.36
Vardas68190    Pavarde68190    4.36
Vardas68191    Pavarde68191    6.12
Vardas68192    Pavarde68192    8.48
Vardas68193    Pavarde68193    8.24
Vardas68194    Pavarde68194    4.64
Vardas68195    Pavarde68195    4.00
Vardas68196    Pavarde68196    3.88
Vardas68197    Pavarde68197    9.12
Vardas68198    Pavarde68198    3.24
Vardas68199    Pavarde68199    2.96
Vardas68200    Pavarde68200    5.52
Vardas68201    Pavarde68201    7.92
Vardas68202    Pavarde68202    4.84
Vardas68203    Pavarde68203    3.08
Vardas68204    Pavarde68204    6.80
Vardas68205    Pavarde68205    6.52
Vardas68206    Pavarde68206    5.84
Vardas68207    Pavarde68207    6.56
Vardas68208    Pavarde68208    6.40
Vardas68209    Pavarde68209    8.96
Vardas68210    Pavarde68210    5.12
Vardas68211    Pavarde68211    6.52
Vardas68212    Pavarde68212    5.44
Vardas68213    Pavarde68213    3.36
Vardas68214    Pavarde68214    7.48
Vardas68215    Pavarde68215    7.28
Vardas68216    Pavarde68216    4.60
Vardas68217    Pavarde68217    6.00
Vardas68218    Pavarde68218    5.44
Vardas68219    Pavarde68219    6.08
Vardas68220    Pavarde68220    7.24
Vardas68221    Pavarde68221    8.08
Vardas68222    Pavarde68222    7.40
Vardas68223    Pavarde68223    6.36
Vardas68224    Pavarde68224    6.92
Vardas68225    Pavarde68225    3.24
Vardas68226    Pavarde68226    6.08
Vardas68227    Pavarde68227    5.76
Vardas68228    Pavarde68228    6.12
Vardas68229    Pavarde68229    2.36
Vardas68230    Pavarde68230    5.20
Vardas68231    Pavarde68231    3.16
Vardas68232    Pavarde68232    7.00
Vardas68233    Pavarde68233    6.72
Vardas68234    Pavarde68234    7.96
Vardas68235    Pavarde68235    6.76
Vardas68236    Pavarde68236    5.04
Vardas68237    Pavarde68237    7.08
Vardas68238    Pavarde68238    8.56
Vardas68239    Pavarde68239    4.88
Vardas68240    Pavarde68240    7.40
Vardas68241    Pavarde68241    6.84
Vardas68242    Pavarde68242    4.32
Vardas68243    Pavarde68243    6.40
Vardas68244    Pavarde68244    3.52
Vardas68245    Pavarde68245    6.56
Vardas68246    Pavarde68246    5.16
Vardas68247    Pavarde68247    8.24
Vardas68248    Pavarde68248    2.72
Vardas68249    Pavarde68249    8.24
Vardas68250    Pavarde68250    9.04
Vardas68251    Pavarde68251    2.60
Vardas68252    Pavarde68252    6.64
Vardas68253    Pavarde68253    2.68
Vardas68254    Pavarde68254    2.68
Vardas68255    Pavarde68255    8.00
Vardas68256    Pavarde68256    6.52
Vardas68257    Pavarde68257    6.36
Vardas68258    Pavarde68258    7.24
Vardas68259    Pavarde68259    8.56
Vardas68260    Pavarde68260    2.28
Vardas68261    Pavarde68261    5.48
Vardas68262    Pavarde68262    7.76
Vardas68263    Pavarde68263    4.04
Vardas68264    Pavarde68264    3.04
Vardas68265    Pavarde68265    3.96
Vardas68266    Pavarde68266    4.28
Vardas68267    Pavarde68267    9.12
Vardas68268    Pavarde68268    3.20
Vardas68269    Pavarde68269    7.76
Vardas68270    Pavarde68270    4.92
Vardas68271    Pavarde68271    2.44
Vardas68272    Pavarde68272    7.64
Vardas68273    Pavarde68273    5.64
Vardas68274    Pavarde68274    6.48
Vardas68275    Pavarde68275    6.16
Vardas68276    Pavarde68276    8.52
Vardas68277    Pavarde68277    6.48
Vardas68278    Pavarde68278    8.48
Vardas68279    Pavarde68279    5.04
Vardas68280    Pavarde68280    6.72
Vardas68281    Pavarde68281    3.72
Vardas68282    Pavarde68282    5.88
Vardas68283    Pavarde68283    2.64
Vardas68284    Pavarde68284    5.32
Vardas68285    Pavarde68285    8.08
Vardas68286    Pavarde68286    5.24
Vardas68287    Pavarde68287    4.12
Vardas68288    Pavarde68288    8.16
Vardas68289    Pavarde68289    5.56
Vardas68290    Pavarde68290    6.92
Vardas68291    Pavarde68291    5.96
Vardas68292    Pavarde68292    6.32
Vardas68293    Pavarde68293    4.84
Vardas68294    Pavarde68294    6.36
Vardas68295    Pavarde68295    2.48
Vardas68296    Pavarde68296    4.88
Vardas68297    Pavarde68297    6.24
Vardas68298    Pavarde68298    7.48
Vardas68299    Pavarde68299    7.16
Vardas68300    Pavarde68300    3.00
Vardas68301    Pavarde68301    7.52
Vardas68302    Pavarde68302    8.48
Vardas68303    Pavarde68303    4.80
Vardas68304    Pavarde68304    5.48
Vardas68305    Pavarde68305    6.36
Vardas68306    Pavarde68306    7.48
Vardas68307    Pavarde68307    2.96
Vardas68308    Pavarde68308    2.36
Vardas68309    Pavarde68309    4.44
Vardas68310    Pavarde68310    5.16
Vardas68311    Pavarde68311    7.76
Vardas68312    Pavarde68312    6.56
Vardas68313    Pavarde68313    6.08
Vardas68314    Pavarde68314    5.20
Vardas68315    Pavarde68315    4.56
Vardas68316    Pavarde68316    5.68
Vardas68317    Pavarde68317    4.64
Vardas68318    Pavarde68318    5.52
Vardas68319    Pavarde68319    6.16
Vardas68320    Pavarde68320    3.12
Vardas68321    Pavarde68321    2.92
Vardas68322    Pavarde68322    8.00
Vardas68323    Pavarde68323    3.32
Vardas68324    Pavarde68324    4.52
Vardas68325    Pavarde68325    7.84
Vardas68326    Pavarde68326    3.96
Vardas68327    Pavarde68327    5.32
Vardas68328    Pavarde68328    3.16
Vardas68329    Pavarde68329    3.24
Vardas68330    Pavarde68330    4.40
Vardas68331    Pavarde68331    3.48
Vardas68332    Pavarde68332    6.08
Vardas68333    Pavarde68333    3.68
Vardas68334    Pavarde68334    6.28
Vardas68335    Pavarde68335    5.52
Vardas68336    Pavarde68336    6.56
Vardas68337    Pavarde68337    8.28
Vardas68338    Pavarde68338    8.20
Vardas68339    Pavarde68339    7.88
Vardas68340    Pavarde68340    3.44
Vardas68341    Pavarde68341    2.84
Vardas68342    Pavarde68342    5.80
Vardas68343    Pavarde68343    3.52
Vardas68344    Pavarde68344    6.16
Vardas68345    Pavarde68345    3.68
Vardas68346    Pavarde68346    7.08
Vardas68347    Pavarde68347    2.68
Vardas68348    Pavarde68348    7.00
Vardas68349    Pavarde68349    5.56
Vardas68350    Pavarde68350    7.04
Vardas68351    Pavarde68351    4.28
Vardas68352    Pavarde68352    8.16
Vardas68353    Pavarde68353    4.60
Vardas68354    Pavarde68354    3.76
Vardas68355    Pavarde68355    7.76
Vardas68356    Pavarde68356    7.32
Vardas68357    Pavarde68357    8.24
Vardas68358    Pavarde68358    5.00
Vardas68359    Pavarde68359    2.60
Vardas68360    Pavarde68360    6.04
Vardas68361    Pavarde68361    8.64
Vardas68362    Pavarde68362    2.92
Vardas68363    Pavarde68363    7.56
Vardas68364    Pavarde68364    2.76
Vardas68365    Pavarde68365    7.12
Vardas68366    Pavarde68366    6.88
Vardas68367    Pavarde68367    2.28
Vardas68368    Pavarde68368    3.36
Vardas68369    Pavarde68369    4.76
Vardas68370    Pavarde68370    7.72
Vardas68371    Pavarde68371    5.20
Vardas68372    Pavarde68372    3.04
Vardas68373    Pavarde68373    6.00
Vardas68374    Pavarde68374    6.08
Vardas68375    Pavarde68375    4.12
Vardas68376    Pavarde68376    4.56
Vardas68377    Pavarde68377    4.32
Vardas68378    Pavarde68378    3.96
Vardas68379    Pavarde68379    7.52
Vardas68380    Pavarde68380    3.20
Vardas68381    Pavarde68381    2.96
Vardas68382    Pavarde68382    6.68
Vardas68383    Pavarde68383    3.64
Vardas68384    Pavarde68384    6.12
Vardas68385    Pavarde68385    3.12
Vardas68386    Pavarde68386    6.56
Vardas68387    Pavarde68387    3.40
Vardas68388    Pavarde68388    5.72
Vardas68389    Pavarde68389    6.84
Vardas68390    Pavarde68390    6.20
Vardas68391    Pavarde68391    5.24
Vardas68392    Pavarde68392    3.64
Vardas68393    Pavarde68393    5.04
Vardas68394    Pavarde68394    2.80
Vardas68395    Pavarde68395    5.08
Vardas68396    Pavarde68396    8.08
Vardas68397    Pavarde68397    5.96
Vardas68398    Pavarde68398    5.40
Vardas68399    Pavarde68399    6.76
Vardas68400    Pavarde68400    6.68
Vardas68401    Pavarde68401    7.20
Vardas68402    Pavarde68402    8.68
Vardas68403    Pavarde68403    2.68
Vardas68404    Pavarde68404    3.72
Vardas68405    Pavarde68405    5.08
Vardas68406    Pavarde68406    7.92
Vardas68407    Pavarde68407    6.00
Vardas68408    Pavarde68408    6.44
Vardas68409    Pavarde68409    5.00
Vardas68410    Pavarde68410    6.92
Vardas68411    Pavarde68411    4.56
Vardas68412    Pavarde68412    4.80
Vardas68413    Pavarde68413    2.96
Vardas68414    Pavarde68414    3.56
Vardas68415    Pavarde68415    5.56
Vardas68416    Pavarde68416    7.20
Vardas68417    Pavarde68417    6.44
Vardas68418    Pavarde68418    6.28
Vardas68419    Pavarde68419    7.24
Vardas68420    Pavarde68420    7.52
Vardas68421    Pavarde68421    5.16
Vardas68422    Pavarde68422    7.08
Vardas68423    Pavarde68423    3.44
Vardas68424    Pavarde68424    4.04
Vardas68425    Pavarde68425    5.92
Vardas68426    Pavarde68426    7.20
Vardas68427    Pavarde68427    2.64
Vardas68428    Pavarde68428    7.04
Vardas68429    Pavarde68429    6.12
Vardas68430    Pavarde68430    6.96
Vardas68431    Pavarde68431    8.16
Vardas68432    Pavarde68432    7.16
Vardas68433    Pavarde68433    3.00
Vardas68434    Pavarde68434    6.16
Vardas68435    Pavarde68435    4.48
Vardas68436    Pavarde68436    7.00
Vardas68437    Pavarde68437    1.96
Vardas68438    Pavarde68438    3.20
Vardas68439    Pavarde68439    6.28
Vardas68440    Pavarde68440    8.36
Vardas68441    Pavarde68441    7.52
Vardas68442    Pavarde68442    7.60
Vardas68443    Pavarde68443    6.36
Vardas68444    Pavarde68444    7.88
Vardas68445    Pavarde68445    6.36
Vardas68446    Pavarde68446    6.88
Vardas68447    Pavarde68447    2.92
Vardas68448    Pavarde68448    6.84
Vardas68449    Pavarde68449    6.08
Vardas68450    Pavarde68450    7.08
Vardas68451    Pavarde68451    4.64
Vardas68452    Pavarde68452    8.64
Vardas68453    Pavarde68453    3.80
Vardas68454    Pavarde68454    6.44
Vardas68455    Pavarde68455    3.48
Vardas68456    Pavarde68456    2.92
Vardas68457    Pavarde68457    4.16
Vardas68458    Pavarde68458    3.72
Vardas68459    Pavarde68459    7.52
Vardas68460    Pavarde68460    8.08
Vardas68461    Pavarde68461    8.00
Vardas68462    Pavarde68462    4.68
Vardas68463    Pavarde68463    4.00
Vardas68464    Pavarde68464    6.52
Vardas68465    Pavarde68465    2.60
Vardas68466    Pavarde68466    7.44
Vardas68467    Pavarde68467    6.96
Vardas68468    Pavarde68468    6.00
Vardas68469    Pavarde68469    4.48
Vardas68470    Pavarde68470    5.28
Vardas68471    Pavarde68471    4.32
Vardas68472    Pavarde68472    4.96
Vardas68473    Pavarde68473    5.36
Vardas68474    Pavarde68474    8.48
Vardas68475    Pavarde68475    8.28
Vardas68476    Pavarde68476    3.36
Vardas68477    Pavarde68477    5.84
Vardas68478    Pavarde68478    3.32
Vardas68479    Pavarde68479    3.48
Vardas68480    Pavarde68480    4.08
Vardas68481    Pavarde68481    8.28
Vardas68482    Pavarde68482    2.76
Vardas68483    Pavarde68483    6.72
Vardas68484    Pavarde68484    6.44
Vardas68485    Pavarde68485    8.32
Vardas68486    Pavarde68486    7.04
Vardas68487    Pavarde68487    3.28
Vardas68488    Pavarde68488    5.96
Vardas68489    Pavarde68489    6.24
Vardas68490    Pavarde68490    6.84
Vardas68491    Pavarde68491    3.16
Vardas68492    Pavarde68492    3.80
Vardas68493    Pavarde68493    7.52
Vardas68494    Pavarde68494    3.24
Vardas68495    Pavarde68495    5.48
Vardas68496    Pavarde68496    5.00
Vardas68497    Pavarde68497    2.76
Vardas68498    Pavarde68498    4.20
Vardas68499    Pavarde68499    7.08
Vardas68500    Pavarde68500    4.64
Vardas68501    Pavarde68501    7.48
Vardas68502    Pavarde68502    7.16
Vardas68503    Pavarde68503    3.80
Vardas68504    Pavarde68504    1.80
Vardas68505    Pavarde68505    4.80
Vardas68506    Pavarde68506    7.88
Vardas68507    Pavarde68507    3.52
Vardas68508    Pavarde68508    6.08
Vardas68509    Pavarde68509    7.20
Vardas68510    Pavarde68510    3.20
Vardas68511    Pavarde68511    6.04
Vardas68512    Pavarde68512    5.40
Vardas68513    Pavarde68513    9.20
Vardas68514    Pavarde68514    5.88
Vardas68515    Pavarde68515    8.80
Vardas68516    Pavarde68516    8.56
Vardas68517    Pavarde68517    6.20
Vardas68518    Pavarde68518    8.72
Vardas68519    Pavarde68519    5.00
Vardas68520    Pavarde68520    3.00
Vardas68521    Pavarde68521    8.16
Vardas68522    Pavarde68522    3.68
Vardas68523    Pavarde68523    5.00
Vardas68524    Pavarde68524    2.92
Vardas68525    Pavarde68525    8.00
Vardas68526    Pavarde68526    8.08
Vardas68527    Pavarde68527    8.08
Vardas68528    Pavarde68528    6.60
Vardas68529    Pavarde68529    3.32
Vardas68530    Pavarde68530    3.88
Vardas68531    Pavarde68531    4.64
Vardas68532    Pavarde68532    3.96
Vardas68533    Pavarde68533    5.36
Vardas68534    Pavarde68534    5.04
Vardas68535    Pavarde68535    4.04
Vardas68536    Pavarde68536    3.84
Vardas68537    Pavarde68537    6.76
Vardas68538    Pavarde68538    3.28
Vardas68539    Pavarde68539    5.28
Vardas68540    Pavarde68540    2.76
Vardas68541    Pavarde68541    5.56
Vardas68542    Pavarde68542    4.16
Vardas68543    Pavarde68543    4.92
Vardas68544    Pavarde68544    4.16
Vardas68545    Pavarde68545    5.08
Vardas68546    Pavarde68546    3.96
Vardas68547    Pavarde68547    7.32
Vardas68548    Pavarde68548    8.40
Vardas68549    Pavarde68549    6.04
Vardas68550    Pavarde68550    5.04
Vardas68551    Pavarde68551    3.60
Vardas68552    Pavarde68552    3.00
Vardas68553    Pavarde68553    4.56
Vardas68554    Pavarde68554    3.00
Vardas68555    Pavarde68555    7.36
Vardas68556    Pavarde68556    6.92
Vardas68557    Pavarde68557    7.56
